@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute cln3-2                                  numeric
@attribute clb2-2                                  numeric
@attribute clb2-1                                  numeric
@attribute alpha0                                  numeric
@attribute alpha7                                  numeric
@attribute alpha14                                 numeric
@attribute alpha21                                 numeric
@attribute alpha28                                 numeric
@attribute alpha35                                 numeric
@attribute alpha42                                 numeric
@attribute alpha49                                 numeric
@attribute alpha56                                 numeric
@attribute alpha63                                 numeric
@attribute alpha70                                 numeric
@attribute alpha77                                 numeric
@attribute alpha84                                 numeric
@attribute alpha91                                 numeric
@attribute alpha98                                 numeric
@attribute alpha105                                numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_70                                numeric
@attribute cdc15_80                                numeric
@attribute cdc15_90                                numeric
@attribute cdc15_100                               numeric
@attribute cdc15_110                               numeric
@attribute cdc15_120                               numeric
@attribute cdc15_130                               numeric
@attribute cdc15_140                               numeric
@attribute cdc15_150                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_170                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_190                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_220                               numeric
@attribute cdc15_230                               numeric
@attribute cdc15_240                               numeric
@attribute cdc15_250                               numeric
@attribute cdc15_270                               numeric
@attribute cdc15_290                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_20                                numeric
@attribute cdc28_30                                numeric
@attribute cdc28_40                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_70                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_90                                numeric
@attribute cdc28_100                               numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute cdc28_160                               numeric
@attribute elu0                                    numeric
@attribute elu30                                   numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu120                                  numeric
@attribute elu150                                  numeric
@attribute elu180                                  numeric
@attribute elu210                                  numeric
@attribute elu240                                  numeric
@attribute elu270                                  numeric
@attribute elu300                                  numeric
@attribute elu330                                  numeric
@attribute elu360                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}

@data
0.79,0.41,-0.47,-0.47,-0.29,-0.27,0.03,0.13,0.34,0.27,0.48,0.19,-0.42,-0.35,-0.42,-0.07,0.3,-0.05,0.27,0.05,0.22,-0.42,-0.74,0.29,0.71,0.99,0.92,0.43,-0.12,-1.09,-0.96,-0.15,0.11,0.81,0.54,0.4,0.82,0.61,0.61,-0.09,0.03,-0.83,-0.74,-0.7,-1.21,-0.63,-0.1,-0.72,0.03,0.28,0.54,0.85,0.43,-0.57,-0.44,-0.82,0.12,0.36,0.45,0.54,0.56,-0.1,-1.44,-0.49,-0.46,0.01,-0.7,0.13,0.05,0.56,0.49,0.33,0.1,0.3,0.22,-0.28,-0.26,43.01.03.05
-0.29,-0.64,-0.29,0.28,0.1,-0.03,-0.39,0.19,-0.26,-0.01,0.04,0.1,-0.11,0.42,-0.09,0.07,-0.18,-0.06,-0.26,0.13,0.01,0.32,-0.18,0.2,0.18,0.26,-0.02,0.13,0.22,0.18,-0.32,-0.08,-0.1,-0.21,-0.23,0.06,-0.1,0.26,-0.67,0.08,0,0.23,-0.1,0.28,-0.08,0,-0.09,0.04,-0.01,0.26,0.14,0.13,0.33,0.21,-0.03,-0.22,0.03,-0.34,0.02,-0.0329412,-0.02,-0.34,-0.09,0.08,0.05,-0.55,0.33,0.58,0.27,0.08,-0.01,-0.14,-0.07,0.24,-0.44,-0.53,0.11,16.01
0.46,0.37,-0.62,-0.42,-0.45,-0.15,0.53,0.81,0.48,0.3,0.25,-0.23,-0.67,-0.51,-0.23,0.17,0.52,0.13,0.19,-0.32,-0.04,-0.79,-0.14,0.32,0.85,-0.02,-0.19,-0.57,-0.93,-1.02,-0.91,0.48,0.36,0.88,0.44,0.88,-0.36,0.15,-0.47,-0.41,-0.24,-0.25,-0.49,0.56,0.45,0.64,0.18,-0.05,0.71,0.74,-0.47,-0.23,-0.87,-1.38,-0.34,0.47,0.95,0.8,0.08,0.17,0.0774797,-0.37,-0.38,0.04,-0.19,-0.16,-0.23,0.19,0.2,0.46,0.27,-0.08,-0.34,0.01,0.14,-0.18,-0.13,14.04
0.25,-0.54,-0.12,-0.42,-0.21,-0.27,-0.01,-0.04,0.02,0.07,0.01,0.23,0.07,-0.19,0.18,0.13,0.02,0.05,-0.04,0.24,-0.21,-0.06,-0.3,-0.09,0.32,-0.15,-0.00599432,-0.37,0.0155398,-0.0141737,-0.150625,-0.05,-0.147436,0.23,-0.0980737,0.35,0.027194,-0.19,-0.0210703,-0.05,-0.00814159,0.0642286,0.0624332,0.15,-0.05,0.18,-0.26,-0.48,-0.45,-0.03,-0.35,0.5,0.25,0.22,0.23,-0.4,-0.21,0.14,0.46,0.22,0.36,-0.07,-0.13,-0.21,-0.48,-0.19,-0.1,0.01,0.04,0.25,0.17,0.09,0.01,0.28,0.04,-0.03,0.11,11.02.03.04
0.81,-1.06,-0.86,0.3,-0.13,-0.4,-0.15,-0.08,-0.03,0.23,0.31,0.24,0.05,0.02,-0.4,-0.08,0.01,-0.01,0.14,-0.01,0.32,-0.04,-0.39,0.14,0.01,0.38,0.69,0.26,0.47,0.31,-0.11,-0.52,-0.24,-0.49,0.209535,0.51,0.63,-0.09,0.182,-0.6,0.17,-0.36,0.88,-0.63,-0.49,-0.52,0.88,0.24,-0.35,0.46,0.46,0.53,0.32,0.16,-0.35,-1.93,-0.93,-0.93,0.53,0.24,0.53,-0.02,0.16,1.33,0.39,0.14,0.02,-0.24,-0.24,-0.36,-0.12,0.17,-0.32,-0.11,-0.32,-0.09,-0.26,43.01.03.09
-1.47,-1.6,1.82,2.31,0.52,-0.0143902,-0.36,-0.27,-0.52,-0.22,-0.13,0.27,0.69,0.29,0.09,-0.01,-0.06,-0.56,-0.39,-0.24,0.51,0.39,-0.236667,0.101111,-0.106591,-1.39,0.121111,-0.159286,0.258605,-0.0764286,0.0551111,-0.034,1.39,0.0841026,0.209535,-0.072,0.316905,-0.238182,0.182,-0.179535,0.29825,0.0151163,0.563143,-0.352766,-0.185682,-0.224468,-0.54,-0.47,-0.4,-0.28,-0.18,-0.01,0.43,0.64,0.29,0.52,0.12,-0.45,0.0920833,-0.39,0.03,0.21,0.47,-0.24,-0.36,-0.09,-0.11,-0.01,-0.05,-0.06,-0.02,0.06,-0.05,0.4,0.43,0.05,0.04,43.01.03.09
0.12,-0.385429,-0.185385,-0.04,0.23,-0.19,0.28,-0.24,0.32,0.06,0.22,-0.17,-0.11,-0.06,-0.16,0.14,-0.06,-0.16,-0.17,-0.14,0.2,-0.01,-0.160448,0.37,-0.16,0.63,-0.06,-0.0833333,0.0722059,0.18,-0.06,-0.24,0.57,0.157692,0.36,0.112308,0.57,-0.83,-0.0523438,-0.3,1.1,-0.3,0.169077,-0.96,0.0262121,-0.86,0.53,0.49,0.2,-0.3,0.06,0.07,0.09,0.03,-0.05,-0.15,-0.07,-0.28,-0.32,-0.1,-0.21,-0.07,0.09,0.16,-0.23,0.13,0.15,0.21,-0.02,0.11,0.16,-0.14,0.13,-0.25,-0.08,-0.35,0,14.10
0.41,0.15,-0.4,0.31,0.13,-0.19,0.06,0.28,0.17,-0.02,0.19,-0.26,-0.26,-0.01,-0.19,0.09,-0.13,-0.09,0.06,0.12,0.16,-0.13,-0.02,0.11,0.48,0.48,-0.1,0.39,0.11,0,-0.58,0.38,0.09,0.41,0.06,0.2,0.09,-0.19,0.55,-0.1,-0.94,-1.15,-0.19,0.09,-0.1,-0.08,0.08,0.3,0.61,0.6,0.34,0.13,0.05,0.06,-0.16,-0.58,-0.16,-0.43,-0.11,-0.13,-0.000535714,-0.41,-0.18,-0.73,-0.11,-0.22,-0.18,0.42,0.08,0.13,0.31,0.2,0.25,-0.26,-0.05,-0.01,0.18,01.05
-0.04,-0.84,-0.155,-0.47,-0.14,0.09,0.03,-0.12,-0.02,0.13,0.23,0.19,0.02,-0.015,-0.35,-0.06,0.21,-0.14,-0.08,-0.19,0.24,-0.02,-0.36,-0.26,-0.44,0.04,0.32,-0.2,0.61,0.21,0.39,0.06,0.07,-0.02,0.23,-0.16,0.16,-0.52,0.29,-0.38,0.61,-0.31,0.69,-0.44,-0.38,-0.24,0.1,-0.29,-0.29,0.35,-0.15,-0.02,-0.06,0.35,0.25,0.06,0.25,-0.02,-0.02,-0.19,-0.19,-0.15,0.02,0.64,0.16,-0.02,-0.51,-0.53,-0.59,-0.13,0.05,0.34,-0.07,-0.04,0.36,0.35,-0.02,20.09.04
-0.06,-0.22,-0.43,0.04,0.62,0.62,0.46,0.41,0.31,-0.1,-0.02,-0.19,-0.28,-0.43,-0.25,-0.25,-0.02,-0.49,0.01,-0.38,0.31,-0.32,-0.38,-0.88,-0.71,-0.2,-0.08,0.18,-0.24,0.11,0,0.33,-0.2,0.33,-0.03,0.12,-0.3,-0.06,0.02,0.22,0,0.11,0.08,0.5,0.5,0.58,0.29,-0.2,-0.29,-0.44,-0.48,0,-0.32,-0.27,0.07,-0.06,0.13,0.28,0.41,-0.0329412,0.05,0.32,0.51,1.2,0.14,-0.03,-0.39,-0.43,-0.53,-0.22,0,0.12,-0.33,0.03,0.2,0.14,0.09,16.01
-0.58,-0.27,-0.22,0.29,-0.12,0.1,0.02,0.06,-0.09,0.23,0.09,-0.13,0.05,0.25,0.06,-0.1,0.16,-0.17,0.06,-0.13,-0.27,-0.07,-0.28,-0.17,-0.12,0.16,0.14,0.16,0.12,0.15,0.43,0.07,-0.19,0.16,-0.04,-0.01,-0.07,-0.19,-0.19,0.15,0.29,-0.12,0.48,-0.29,-0.45,-0.2,-0.43,-0.32,0.03,0.2,-0.26,-0.22,0.03,0.17,0.15,0.17,0.27,0.14,-0.16,0.07625,0.2,0.03,0.01,-0.09,0.02,-0.22,-0.4,-0.04,-0.01,-0.08,0.25,0.09,0.08,0.02,0.07,0.01,0.29,20.01.15
-0.71,-0.54,-0.22,0.38,-0.52,0.03,-0.57,-0.2,-0.3,0.15,-0.04,0.18,0.3,0.43,0.27,-0.2,0.08,-0.1,0.27,-0.02,0.13,0.1,-0.67,-1.27,-1.12,-0.16,-1.24,0.43,0.91,0.81,1.13,0.54,0.44,0.4,0.29,0.04,0.13,-0.16,-0.27,0.16,0.43,-0.34,0.04,-0.21,-0.33,0.01,-0.03,-0.26,0.08,-0.15,-0.13,-0.11,-0.27,-0.35,-0.2,0.57,0.12,0.07,0.01,0.15,0.102857,0.24,0.25,0.07,0.25,-0.47,0,0.12,-0.21,-0.34,-0.17,-0.14,0.12,0.19,0.17,0.17,0.24,42.16
-0.17,-0.22,-0.225789,0,-0.04,-0.09,0,-0.04,0.32,0,0.34,-0.12,0.06,-0.05,-0.11,0.11,0.2,-0.12,-0.02,-0.07,-0.32,-0.05,0.61,0.54,0.31,0.33,-0.17,0.31,-0.23,0.33,-0.59,0.18,-0.44,-0.03,-0.21,0.07,-0.99,0.31,-0.47,0.21,-0.06,-0.03,-0.27,0.28,0.0383636,0.02,0.14,-0.22,-0.1,-0.01,-0.72,0.06,-0.04,-0.18,0.11,0.08,-0.04,0.14,0.39,0.19,0.01,-0.01,0.19,-0.46,-0.59,-0.11,0.05,0.21,0.19,-0.05,0.06,0.09,0.25,0.09,0.02,-0.08,0.34,16.03.03
-0.14,-0.86,-0.36,-0.58,-0.11,0.2,0.18,0.34,0.09,0.06,-0.21,-0.15,-0.08,-0.33,0.01,0.21,0.31,-0.11,-0.11,-0.04,-0.23,-0.01,0.31,0.5,0.52,-0.07,0.3,-0.12,-0.12,-0.05,-0.07,-0.12,0.23,-0.05,0.23,-0.14,-0.1,-0.14,-0.37,-0.14,0.04,-0.27,-0.05,0,-0.25,-0.1,0.51,0.72,0.16,-0.21,-0.34,0.16,0.2,0.19,0.16,-0.68,-0.51,-0.14,-0.32,-0.02,0.13,-0.384783,-0.261957,-0.04,-0.08,-0.04,-0.06,-0.02,0.2,0,-0.08,-0.04,0.12,0.1,-0.1,0.05,0,10.01.05.01
-0.22,-0.49,-0.29,-0.29,-0.07,0.17,-0.31,-0.08,-0.24,0.43,-0.18,-0.07,0.01,0.6,-0.16,-0.05,0.07,-0.16,-0.26,-0.01,0.14,0.17,0.42,0.36,0.01,0.17,0.07,-0.11,0.04,0.03,-0.47,0.01,0.07,0.09,-0.01,-0.22,0.28,-0.06,-0.52,-0.15,-0.38,0.42,0.06,0.12,-0.2,-0.04,0.3,0.03,0.4,-0.14,0.35,-0.11,0.33,0.19,0.64,-0.52,-0.22,0.13,0.86,-0.34,-0.57,-0.52,-0.79,0.18,0.41,0.14,-0.2,-0.26,-0.41,-0.23,-0.07,-0.23,0.05,0.14,0.21,-0.14,0.39,11.04
-0.15,-1.03,-0.25,0.08,0.38,0.03,0.11,-0.55,-0.45,-0.19,-0.28,0.23,-0.19,0.11,0.34,0.01,0.25,0.13,0.06,0.26,-0.45,0.2,-0.96,-0.8,-1.03,-0.49,0.43,-0.06,0.5,-0.07,-0.19,-0.27,-0.13,-0.23,0.32,0.33,0.61,0.03,0.48,-0.05,0.46,0.09,0.67,-0.01,0.23,0.14,0.37,0.1,-0.75,-1.08,-0.36,0.07,-0.22,-0.39,0.33,-0.21,0.08,0.63,-0.21,0.55,1.08,-0.0833333,-0.01625,-0.42,-0.3,0.01,-0.03,0.21,-0.07,-0.11,0.35,0.1,-0.03,-0.11,0.25,-0.09,0.23,01.03.01
-0.86,-0.01,-0.09,0.37,0.29,0.25,0.19,0.02,0.11,-0.16,0.22,-0.18,-0.02,0.05,0.1,-0.07,0.13,-0.43,-0.07,-0.32,0.08,-0.16,-0.31,-0.43,-0.29,-0.04,-0.69,-0.1,-0.04,-0.22,-0.45,0.26,-0.38,0.45,-0.08,0.31,-0.02,0.32,-0.31,0.49,-0.48,-0.45,-0.18,0.86,0.81,0.96,-0.06,-0.07,-0.7,-0.6,-0.22,-0.03,-0.18,-0.57,0.19,0.49,0.56,0.49,-0.015102,0.16,0.53,0.21,-0.22,0.79,-0.01,-0.3,-0.8,-0.44,-0.42,-0.51,0.14,0.13,-0.01,0.14,0.53,0.37,0.39,32.01
-0.12,0,-0.25,-0.06,0.17,-0.34,0.21,-0.29,0.27,-0.03,0.27,-0.03,0.07,-0.11,0.26,-0.27,-0.11,-0.04,0.05,-0.25,0.07,-0.25,-0.55,-0.22,0.01,0,-0.15,-0.25,0.33,-0.22,-0.19,-0.53,0.28,-0.27,-0.05,0.94,0.04,-0.17,0.04,-0.02,0.11,0.51,0.35,-0.22,0.03,0.2,0.06,-0.31,-0.35,-0.25,-0.13,0.18,0,-0.14,0.11,0.03,-0.15,0.17,0.09,0.2775,0.28,0.29,0.11,0.13,-0.11,-0.22,-0.2,0.06,-0.39,-0.07,0,0.29,0,-0.07,0.22,0.27,0.09,10.03.01
-0.43,-0.23,-0.45,0.11,0.24,0.06,0.1,0.1,0.03,0.0282,0.36,-0.06,-0.03,0.01,-0.22,-0.08,0.06,-0.41,-0.13,-0.06,0.12,-0.1,-0.1,0.08,0.48,0.13,-0.26,0.41,0.08,-0.6,-0.6,0.04,-0.49,-0.04,-0.36,0.38,-0.41,0.32,0.0979545,0.22,-0.31,-0.06,-0.21,-0.41,0.62,1.06,0.25,-0.27,-0.59,-0.6,0.05,0.46,0.1,0.01,0.16,-0.25,0.01,0.26,-0.15,0.0905556,0.25,0.09,0.23,0.56,0.04,-0.06,-0.17,-0.07,0.03,-0.27,-0.01,0.08,-0.33,0.17,0.08,-0.01,-0.06,01.06
0.28,0.39,-0.25,-0.47,-0.22,0.09,-0.17,0.09,0.27,0.1,0.1,-0.07,0.05,-0.22,-0.03,0,0.18,-0.12,0.12,0.18,-0.33,-0.04,-0.26,-0.1,0.08,0.08,0.81,0.12,-0.18,-0.12,0.2,-0.35,0.28,0.15,0.52,0.2,0.3,-0.3,0.23,-0.65,0.39,-0.16,0.65,-1.18,-0.46,-0.25,-0.28,-0.45,-0.11,0.26,0.23,0.24,0.2,0.21,0.19,-0.41,-0.36,0.07,0.08,0.134194,0.21,0.05,-0.13,0.34,-0.09,-0.11,0.15,-0.36,-0.26,0.04,0.07,0.04,0.09,-0.03,0.15,-0.03,0.01,34.01.01.01
-0.27,-0.06,-0.76,-0.34,-0.22,-0.0397802,-0.38,0.44,0.21,-0.36,0.04,0.34,-0.04,0.11,-0.17,0.08,0.02,-0.22,-0.04,0.02,0.26,-0.12,-0.0663878,0.43,0.43,0.15,-0.0126966,1.27,0.00370787,-0.1,-0.0476604,-0.25,0.13,-0.08,0.01,-0.06,0.114633,-0.06,0.0252632,-0.22,0.102192,-0.06,0.189368,-0.35,-0.52,-0.71,-0.03,0.37,0.57,0.36,0.53,0.41,0.25,0.1,-0.01,-0.32,-1.44,-0.19,-0.14,0.21,0.00718062,-0.28,-0.4,1.49,-0.36,-0.4,0.19,0.14,0.18,0.09,0.24,0.11,-0.07,-0.64,-0.24,-0.4,-0.33,01.04
0.06,-0.47,0.28,0.07,0.02,0.1,-0.17,-0.15,0.06,0.22,0.27,0.35,0.03,-0.06,-0.45,-0.27,-0.15,-0.22,-0.03,-0.01,0.46,0,-0.43,-0.22,0.27,0.56,0.05,0.07,0.21,0.33,-0.33,-0.37,0.07,0.28,0.3,-0.11,0.03,-0.19,-0.09,-0.26,-0.33,0.13,0.1,-0.6,0.41,0.09,0.24,-1.03,-0.57,0,-0.06,0.86,0.82,0.1,0.17,-0.05,-0.8,-0.26,-0.01,0.58,-0.0157576,0.14,-0.11,0.84,0,-0.03,0.44,0.24,-0.01,0.06,-0.1,-0.49,-0.28,0.05,-0.08,-0.63,-0.01,42.01
-0.43,-0.45,-0.1,-0.15,-0.21,-0.23,-0.38,-0.1,-0.21,0.13,-0.14,0.09,0.13,0.31,-0.08,0.22,0.11,-0.12,-0.06,0.22,0.09,0.23,-0.15,-0.82,-0.14,0.11,-0.08,-0.43,0.15,-0.18,0.24,-0.19,0.25,-0.02,-0.06,0.07,0.39,0.12,0.18,-0.17,-0.06,0.78,0.41,-0.15,-0.1,-0.17,-0.13,-0.15,-0.57,-0.09,0.08,0.12,0.04,-0.02,0.22,-0.28,-0.33,0.02,0.13,0.00829787,0.31,0.21,0.43,-0.04,0.36,0.18,-0.02,0.04,0.05,-0.05,0.07,-0.1,-0.08,-0.05,-0.23,-0.11,-0.02,11.02.03.04
-0.38,-0.14,0.45,0.12,0.15,-0.21,-0.26,-0.12,0.03,-0.24,0.15,0.08,0.01,-0.16,0.04,-0.19,0.16,-0.27,0.51,-0.1,0.55,-0.12,-0.28,-0.05,0.28,0.28,0.43,0.41,0.17,0.23,0.04,0.161122,-0.26,0.33,-0.31,0.06,-0.66,-0.07,-0.43,0.16,-0.15,0.2,-0.57,0.2,-0.07,0.06,-0.1,-0.28,0.48,-0.05,-0.05,-0.46,-0.54,0.14,-0.57,1.02,0.07,0.152155,-0.64,0.82,0.12,0.14,-0.11,-0.69,-0.08,0.06,0.12,0.43,0.36,0.36,0.22,0,0,-0.01,-0.05,-0.42,-0.3,12.01.01
-0.2,2.06,-0.64,-0.51,0.05,-0.3,0.01,-0.34,-0.19,0.23,0.78,0.66,0.71,-0.45,0.32,-0.55,-0.4,-0.58,0.13,0.46,-0.24,-0.31,-0.53,-0.91,-0.17,0.75,1.55,0.14,-0.48,-0.66,-0.62,-0.48,-0.69,-0.05,0.4,0.43,0.55,0.09,0.29,0.03,-0.14,0.06,0.42,-0.13,0.07,0.07,-0.58,-1.66,-0.69,0.83,1.95,2.09,0.7,0.02,-0.61,-1.39,-0.42,-0.29,0.17,-0.1,0.314,-0.1,0.1,-0.48,0.75,0.61,-0.01,0.01,-0.09,-0.29,-0.16,0.08,-0.12,-0.12,-0.01,0.01,-0.16,01.01.06
-0.67,-1.18,-1.09,0.18,0.16,-0.75,0.11,-0.04,0.28,-0.19,0.47,-0.13,0.25,0.24,0.01,-0.1,0.24,-0.3,-0.04,-0.25,0.13,-0.08,0.17,0.1,0.11,0.18,-0.65,0.32,-0.02,0.28,-0.6,0.35,-0.62,0.06,-0.87,-0.21,-0.3,0.18,-0.16,0.33,-0.02,0.48,-0.11,0.37,0.25,0.37,-0.17,0.06,0.24,0.06,0.15,-0.15,-0.17,0.48,0.26,-0.17,-0.45,-0.08,-0.24,0.00829787,0.17,0.11,-0.09,-0.05,-0.19,-0.29,-0.16,-0.35,-0.54,-0.14,0.08,0.18,0.17,0.23,0.27,0.38,0.41,11.02.03.04
0.44,-1.15,-0.25,-0.51,0.07,-0.24,-0.11,-0.15,0.1,-0.08,0.28,-0.01,0,0.05,-0.08,-0.15,0.04,0.05,-0.03,0.05,0.02,0.18,-0.09,-0.19,-0.05,-0.45,0.67,-0.48,0.63,0,0.5,-0.29,-0.13,1.01,-0.0705,0.0731579,0.200476,-1.04,0.0527778,0.1,0.57,0.36,0.283,-0.8,0.0328571,-0.31,0.76,-0.17,0.27,0.1,0.5,-0.66,-0.42,0.31,-0.12,0.47,-1.53,-0.07,-0.42,0.58,-0.12,-0.03,0.55,-1.05,0.22,-0.35,-0.59,-0.84,-0.61,0.17,0.45,0.94,0.22,0.39,0.71,0.64,-0.3,01.05.25
-0.36,-0.15,-0.51,-0.04,0.13,-0.5,-0.34,-0.022,0.11,-0.17,0.41,-0.2,0.15,-0.06,-0.11,-0.13,0.24,-0.09,0.2,-0.09,0.37,0.07,0,-0.02,0.11,-0.01,0.19,-0.17,-0.43,0.24,-0.13,0.06,-0.36,0.1,-0.59,-0.02,2,-0.1,0.246818,-0.35,-0.04,-0.49,0.427391,-0.14,-0.06,0.23,-0.04,0.11,0.29,0.21,-0.01,0.16,0.26,0.42,0.02,-0.54,0.05,-0.24,-0.13,0.14,0.00578947,-0.24,-0.45,-0.94,-0.43,-0.43,-0.34,0.74,0.67,0.16,0.32,0.16,0.27,0.24,-0.02,-0.34,-0.04,20.03
-0.2,-0.6,-0.25,0.12,-0.63,-0.02,1.05,0.8,0.37,-0.08,0.18,0.05,-0.12,0.01,-0.36,-0.28,-0.24,-0.36,-0.19,-0.19,0.16,-0.17,-0.37,-0.61,0.26,0.159032,0.49,-0.32,-0.34,-0.0793548,-0.66,-0.44,0.11,0.336,0.47,0.07,0.45,-0.44,0.88,-0.000322581,0.88,0.11,0.8,-0.79,-0.2,-0.34,0.89,-0.46,-0.4,-0.34,-0.46,-0.85,-0.59,-0.11,0.76,0.38,0.11,0.27,0.23,-0.04,0.15,0.11,0.36,0.88,0.3,-0.05,-0.24,-0.03,-0.14,-0.06,-0.09,-0.02,-0.3,-0.09,0.11,-0.14,-0.13,01.02
-0.3,-0.64,-0.36,0.07,0.18,-0.04,0.34,-0.02,0.14,-0.09,0.36,-0.26,0.11,0.05,-0.02,-0.1,0.08,-0.4,-0.14,-0.15,0.1,-0.15,-0.06,0.12,0.26,0.35,-0.19,0.1,-0.36,0.1,-1.06,0.27,-0.79,0.19,-0.46,0.6,-0.62,0.21,-0.36,0.21,-0.67,0.31,-0.64,0.86,0.66,0.97,-0.66,-0.24,-0.35,-0.04,0.13,-0.16,0,-0.42,0.2,-0.03,0.09,0.33,0.17,0.15,0.0111165,0.44,0.39,0.29,-0.16,-0.45,-0.36,-0.03,-0.21,-0.31,0.09,0.26,0.11,-0.03,0.42,-0.04,0.42,16.01
-0.34,-0.49,-0.2,-0.15,0.18,0.01,0.25,0.01,-0.02,0.25,0.41,0.09,0.05,-0.08,-0.07,-0.43,-0.01,-0.37,0.13,-0.3,0.33,-0.43,-0.2,-0.3,-0.22,-0.05,-0.47,0.01,-0.17,0.07,-0.47,0.51,-0.07,0.59,-0.33,0.13,-0.07,0.32,-0.28,0.17,-0.91,-0.13,-0.44,0.77,0.55,1,-0.28,-0.02,-0.38,-0.08,0.06,-0.24,-0.11,-0.63,0.11,0.47,0.07,0.22,-0.05,0.229435,0.03,0.47,0.36,0.76,-0.34,-0.19,0.12,-0.07,-0.21,0.16,0.18,-0.04,-0.32,0.19,0.06,-0.21,-0.09,12.01.01
-0.2,-0.62,-0.09,-0.06,0.15,-0.38,-0.04,-0.48,0.21,0.23,0.03,-0.07,0.02,0.05,0.16,0,0,-0.23,0.26,0.05,0.12,-0.07,0.28,0.43,0.2,0.09,-0.14,0,-0.11,0.12,-0.32,0.19,-0.4,0,-0.4,-0.19,-0.14,0.12,0,-0.03,0.11,-0.28,-0.11,0.23,0.08,0.22,0,-0.01,0.07,0.05,0.24,0.21,0.08,0.6,0.07,-0.06,0.04,-0.19,-0.36,0.04,0.0113043,-0.45,-0.34,-0.2,0.02,-0.16,0.14,-0.02,-0.2,0.09,0.02,0.09,-0.18,-0.31,0.25,0.44,0.02,11.02.03.04
-0.86,-0.47,0.31,0.14,0.17,-0.19,-0.09,-0.09,0.13,0.29,0.03,-0.15,-0.08,-0.04,0.19,-0.37,0.01,-0.19,0.45,-0.16,0.49,-0.39,-0.45,-0.22,0.02,0.21,0.63,0.39,0.58,0.35,0.47,0.23,0.14,0.27,0.1,-0.03,-0.27,-0.16,-0.16,0.17,-0.43,-0.55,-0.36,-0.31,-0.36,-0.27,-0.35,-0.14,0.22,-0.18,0.24,-0.55,-0.56,0.09,-0.13,0.214172,-0.12,0.15,-0.24,0.56,0.03,0.66,0.32,-1.2,-0.23,-0.02,0.25,0.57,0.45,0.39,0.62,0.06,-0.1,-0.26,0,-0.34,-0.19,12.01.01
-0.14,0.07,-0.27,0.28,0.26,-0.16,0.49,0.16,0.26,-0.0039777,0.22,-0.3,-0.08,-0.02,-0.08,-0.05,0.4,-0.62,0.03,-0.3,0.13,-0.36,0.21,0.17,0.25,0.24,-0.87,0.24,-1.01,0.05,-1.14,0.55,-0.5,0.34,-0.46,0.34,-0.61,0.23,-0.053125,0.19,-0.66,0.03,-0.52,1.02,0.8,1.15,0.42,-0.06,-0.04,-0.17,-0.47,-0.09,0.03,-0.14,0.07,0.2,-0.25,0.38,0.38,-0.0329412,-0.18,-0.12,0.05,0.81,0.06,-0.08,-0.16,-0.03,-0.36,-0.44,-0.08,0.16,-0.08,0.13,0.2,-0.08,-0.06,16.01
