@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute cln3-2                                  numeric
@attribute clb2-2                                  numeric
@attribute clb2-1                                  numeric
@attribute alpha0                                  numeric
@attribute alpha7                                  numeric
@attribute alpha14                                 numeric
@attribute alpha21                                 numeric
@attribute alpha28                                 numeric
@attribute alpha35                                 numeric
@attribute alpha42                                 numeric
@attribute alpha49                                 numeric
@attribute alpha56                                 numeric
@attribute alpha63                                 numeric
@attribute alpha70                                 numeric
@attribute alpha77                                 numeric
@attribute alpha84                                 numeric
@attribute alpha91                                 numeric
@attribute alpha98                                 numeric
@attribute alpha105                                numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_70                                numeric
@attribute cdc15_80                                numeric
@attribute cdc15_90                                numeric
@attribute cdc15_100                               numeric
@attribute cdc15_110                               numeric
@attribute cdc15_120                               numeric
@attribute cdc15_130                               numeric
@attribute cdc15_140                               numeric
@attribute cdc15_150                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_170                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_190                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_220                               numeric
@attribute cdc15_230                               numeric
@attribute cdc15_240                               numeric
@attribute cdc15_250                               numeric
@attribute cdc15_270                               numeric
@attribute cdc15_290                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_20                                numeric
@attribute cdc28_30                                numeric
@attribute cdc28_40                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_70                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_90                                numeric
@attribute cdc28_100                               numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute cdc28_160                               numeric
@attribute elu0                                    numeric
@attribute elu30                                   numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu120                                  numeric
@attribute elu150                                  numeric
@attribute elu180                                  numeric
@attribute elu210                                  numeric
@attribute elu240                                  numeric
@attribute elu270                                  numeric
@attribute elu300                                  numeric
@attribute elu330                                  numeric
@attribute elu360                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}

@data
-0.92,-0.84,-0.03,-0.15,-0.1,0.15,-0.21,0,-0.39,0.11,-0.23,-0.15,0.05,0.33,-0.17,-0.03,0.14,-0.31,0.21,0.21,0.2,0.2,-0.37,-0.26,-0.11,0.12,0.19,0.13,0.22,0.13,-0.42,-0.07,0.1,0.11,-0.19,0.03,0.46,-0.3,-0.14,0.12,-0.09,0.25,0.68,-0.22,-0.33,-0.05,-0.54,-0.12,0.12,0.15,-0.26,-0.63,-0.13,-0.18,-0.4,1.17,0.51,-0.05,-0.34,-0.11,0.22,0.23,0.36,-0.49,0.3,0.19,0.29,0.11,0.41,0.16,0.17,-0.1,0,0.1,-0.35,-0.54,-0.24,12.01.01
-0.54,-1.22,0.58,-0.04,0.03,0.31,-0.14,-0.03,-0.35,0.33,-0.19,-0.07,0.1,0.29,-0.07,0.31,-0.05,-0.08,-0.69,0,0.1,0.2,-0.26,0.21,-0.35,-0.37,0.16,-0.17,0.61,0.5,-0.3,-0.33,0.26,0.0361111,0.39,-2.08,0.6,-0.06,0.23,-0.01,0.54,0.31,0.68,-0.3,-0.28,0.02,0.52,-0.39,-0.8,-1.07,-1.22,-0.69,0.66,0.7,0.86,0.52,0.37,0.42,0.07,-0.39,0.42,0.07,-0.07,0.3,-0.12,0.26,0.19,0.29,0.19,-0.08,-0.25,0.09,-0.3,0.08,-0.3,-0.32,-0.02,99
-0.89,-0.09,-0.34,-0.51,0.29,0.33,-0.24,-0.04,-0.43,0.3,-0.28,0.02,0.06,0.25,-0.07,-0.09,0.09,-0.24,-0.11,0.13,-0.09,0.14,0.65,0.44,0.21,0.28,-0.44,0.03,-0.35,0.13,-0.66,0.14,-0.53,0.19,-0.56,-0.18,0.19,0.36,-0.42,0.11,-0.38,0.14,-0.23,0.46,0.08,0.33,-0.01,-0.11,-0.19,0.02,0.04,0.02,0.08,0.12,-0.02,0.28,0,-0.16,-0.26,-0.0542857,0.01,0.01,0.17,1.08,-0.13,0.13,-0.24,0.27,0.03,-0.18,0.02,-0.26,-0.32,0.12,-0.34,-0.26,0.06,14.13.01.01
0.24,0.1,-0.42,0.11,-0.13,-0.65,-0.15,0.13,0,-0.04,0.21,0,0.13,0.19,0.05,0.11,0.22,-0.15,0.02,0.05,0.1,-0.09,-0.06,-0.03,-0.12,0.18,-0.12,0.19,0.15,0.2,0,0.23,-0.12,0.35,-0.19,0.08,-0.08,0.39,0.25,-0.21,-0.03,-0.46,-0.05,-0.27,0.25,-0.53,-0.05,0.01,0.15,0.01,-0.32,0.18,-0.11,-0.08,0.3,-0.32,-0.21,0.23,0.42,0.1,0.04,-0.11,-0.21,-0.14,0.12,-0.2,0.07,-0.09,-0.11,-0.12,-0.16,0.07,0.29,-0.21,0.23,-0.073812,0.25,11.02.03.04
0.01,-0.23,-0.2,-0.18,-0.04,0.08,-0.37,-0.14,-0.02,0.23,0.1,-0.0428571,0.14,-0.0642857,-0.05,0.07,-0.02,-0.28,0.11,0.19,-0.05,0.07,-0.4,-0.19,-0.15,0,0.28,-0.29,0.29,-0.21,0.74,-0.22,0.33,-0.05,0.34,-0.02,0.62,-0.27,0.21,-0.47,0.36,0.16,0.71,-0.52,-0.59,-0.65,-0.03,-0.77,-0.35,-0.35,-0.03,0.17,0.18,0.74,0.34,-0.02,0,-0.08,0.04,0.02,0.12,-0.01125,0.0214286,1.24,0.32,0.26,-0.28,-0.44,-0.36,-0.16,-0.06,-0.25,-0.02,-0.02,-0.11,-0.3,0.16,20.01.01.01
0.25,0.55,-0.58,-0.67,-0.44,0.37,0.5,1.32,0.46,0.18,-0.57,-0.53,-0.17,-0.06,0.23,0.46,0.24,-0.22,-0.44,-0.25,-0.53,-0.55,0.39,1.24,1.14,-0.31,-0.64,-1.15,-0.55,-1.03,-0.36,0.89,0.67,1.25,0.13,0.82,-0.2,-0.39,-0.77,-0.95,-0.91,-0.31,-0.55,0.79,0.49,0.31,0.23,0.59,1.9,1.32,-0.19,-0.34,-0.87,-1.31,-0.13,-1.53,-1.53,1.23,1,0.29,0.0113043,-0.6,-0.05,-0.66,-0.39,0.05,0.24,0.39,0.51,0.18,0.09,-0.11,0.05,-0.01,-0.22,-0.17,0.07,11.02.03.04
-0.15,-0.14,0.07,-0.04,-0.1,-0.04,-0.03,-0.13,0.05,0.14,0.27,0.1,0.02,0.08,-0.22,0.05,-0.08,-0.28,-0.04,0,0.21,-0.01,0.15,0.16,0.13,0.28,-0.45,0.13,-0.38,0.23,-1,0.16,-0.36,0.19,-0.9,0.36,-0.07,0.43,-0.133469,0.3,-0.62,0.08,-0.52,0.51,0.49,0.67,-0.63,-0.47,-0.26,-0.36,0.27,0.05,-0.12,0.44,0.21,0.21,0.05,0.13,0.02,0.22,0.055,0.11,0.15,0.25,-0.41,0.02,0.25,0.14,0.05,0.06,-0.07,0.02,0.06,0.14,-0.15,-0.3,-0.07,16.03.03
-0.34,-0.4,-0.45,0.04,0.01,0.24,0.15,-0.4,-0.14,-0.1,0.13,0.16,-0.02,0.05,0.03,-0.04,0.03,-0.14,-0.066,-0.08,0.05,0.08,-0.58,0.29,0.11,-0.17,-0.52,0.01,0.17,0.23,-0.15,0.31,-0.22,0.13,-0.43,0.3,0.21,0.01,-0.39,-0.07,0.31,-0.26,0.25,0.11,0.38,-0.04,-0.33,-0.25,-0.49,-0.22,0.26,0.03,-0.04,-0.07,0.67,-0.02,-0.19,0.38,0.39,-0.28,0.16,-0.0428261,0.0363043,0.22,-0.05,0.07,0.08,0.24,0.07,0.02,-0.05,-0.13,-0.19,0.04,-0.06,-0.29,0.04,43.01.03.09
-0.03,-0.3,-0.42,0.15,-1.53,-0.12,0.55,0.0350877,-0.58,-0.22,0.16,-0.09,-0.16,1.02,0.88,0.46,0.1,-0.39,-0.37,-0.24,0.07,0.47,1.87,1.59,-1.05,-0.32,-0.92,-0.3,-0.7,0.31,0.41,1.26,0.47,0.38,-0.68,-0.72,-0.37,-0.18,-0.4,-0.18,-0.21,-0.09,-0.14,0.38,0.05,-0.47,-0.89,0.77,-0.25,-0.71,-0.33,0.05,-0.15,-0.42,0.68,0.88,-0.06,0.17,-0.15,0.07,0.00718062,-0.23,0.58,-0.73,-0.85,-0.23,-0.21,0.72,0.43,0.01,-0.17,-0.14,0.06,0.38,0.47,-0.16,0.44,01.04
0.3,-0.14,-0.25,-0.17,0.3,-0.15,0.23,0.0229412,0.29,0.09,0.29,-0.08,0.01,-0.15,-0.06,-0.01,-0.04,-0.58,-0.12,0.08,0.09,-0.19,-0.1,0.22,0.26,0.06,-0.38,0.17,-0.42,-0.04,-0.63,0.05,-0.4,-0.04,-0.27,0.15,-0.07,-0.02,-0.25,0.01,-0.18,0.25,0.27,0.53,0.24,0.58,-0.38,-0.28,-0.08,-0.06,0.09,0.43,0.28,0.66,0.08,-0.32,0.13,-0.09,-0.24,0.148286,0.19,-0.18,-0.23,0.23,0.25,-0.22,0.14,0.08,0.19,0,-0.15,-0.02,-0.25,-0.06,0.04,-0.06,-0.15,14.10
1.04,-0.84,0.03,-0.04,0.45,0.22,0.58,0.06,0.4,0.08,0.11,-0.4,-0.4,-0.13,0.24,0,0.12,-0.17,-0.05,-0.54,-0.2,-0.38,-0.52,0.56,-0.34,-0.59,0.38,-1.56,0.9,-0.5,2.12,0.05,0.91,-0.59,0.34,-0.6,-0.23,-0.53,0.01,-0.57,0.76,-0.09,0.6,-0.07,-0.28,-0.14,1.41,0.69,0.83,0.51,0.03,-0.02,-0.23,-0.19,-0.49,0.120364,0.0213208,-0.7,-0.56,0.128649,-0.11,-0.68,-0.49,0.39,0,-0.12,-0.16,0.11,-0.4,-0.23,0.02,0.06,-0.04,-0.06,0.08,0.17,0.17,20.09.18
-0.49,-0.14,-0.25,0.14,0.01,0.25,0.03,0.09,0.11,0.39,0.11,0.01,0.26,-0.34,-0.04,-0.08,0.29,-0.32,-0.08,-0.04,-0.19,-0.47,-0.6,-0.36,-0.38,0.11,0.25,-0.01,0.11,-0.28,-0.04,0.03,0.15,0.24,0.37,0.28,0.94,-0.18,0.38,0.07,0.11,-0.25,0.29,-0.64,-0.45,-0.15,-0.31,-0.09,-0.11,-0.03,-0.19,-0.1,-0.09,-0.14,0.03,0.33,0.35,0.17,0.2,0.0866667,0.02,-0.11,0.06,0.31,0.26,0.04,0.01,-0.18,0.25,-0.32,0.06,-0.12,-0.2,0.09,0.01,-0.26,0.03,14.07.11
-0.56,0.18,0.1,-0.56,0.19,-0.26,0,-0.2,0.22,-0.3,-0.47,0.05,0.14,-0.22,0.7,0.06,-0.04,-0.11,0.48,0.58,-0.36,-0.45,-0.52,-0.27,0.09,0.23,0.45,0.37,0.06,0.25,0.22,0.2,-0.09,0.14,-0.2,-0.07,-0.34,0.05,0.02,0.12,0.12,-0.06,-0.31,-0.12,-0.2,-0.12,-1.6,-0.59,-0.09,-0.31,0.21,-0.27,-0.35,0.54,0.25,0.61,0.06,0.17,-0.0472727,0.3,0.2,0.52,0.37,-1.44,-0.4,0,0.45,0.59,0.65,0.39,0.51,0.08,-0.18,-0.07,-0.18,-0.35,-0.05,01.01
0.46,-0.94,-0.6,-0.4,-0.12,-0.0149804,-0.09,0.0119403,-0.1,-0.16,-0.09,0.14,0.01,0.15,0.14,-0.19,0.28,0.33,-0.02,0,-0.33,0.06,-0.22,0.13,0,-0.44,-0.33,-0.49,-0.03,-0.18,-0.37,0.24,-0.33,0.46,-0.54,0.45,0.43,-0.4,0.15,0.07,0.18,0.39,0.6,0.13,-0.11,0.2,0.66,-0.17,-1.22,-0.06,0.4,-0.46,0.03,-1.01,0.83,0.66,-0.4,0.51,0.4,-1.01,-0.34,0.69,0.47,0.38,0.28,0.28,0.46,-0.31,-0.29,-0.24,-0.14,-0.05,-0.14,-0.1,0.04,-0.27,0.09,16.01
0.77,1.16,-0.17,-0.22,-0.18,-0.54,-0.21,-0.25,0.33,0.14,0.63,0.24,0.13,-0.16,-0.43,-0.37,0.07,-0.13,0.31,0.05,0.4,-0.03,0.13,0.1,-0.17,-0.31,0.25,-0.19,0.15,-0.2,-0.26,-0.12,-0.03,0.88,-0.19,-0.31,0.46,-0.39,0.52,-0.53,0.24,0.21,0.36,-0.27,-0.04,-0.29,-0.37,-0.56,-0.12,0.16,0.38,0.5,0.28,0.38,-0.17,-0.57,-0.11,-0.27,0.0768841,0.51,0.39,-0.1,-0.31,-0.51,-0.32,-0.47,-0.49,-0.17,0.16,0.16,0.41,0.41,0.14,0.32,0.34,0.17,-0.14,43.01.03.05
0,-0.14,-0.38,-0.36,0.02,0.27,-0.41,0.04,-0.21,0.3,-0.06,0.07,0.01,0.35,-0.11,-0.11,-0.08,-0.23,-0.15,0.18,0.19,-0.06,-0.27,-0.45,-0.56,-0.52,0.12,-0.52,0.14,-0.79,0.6,-0.04,0.39,0.46,0.42,0.24,0.42,-0.45,0.1,-0.35,0.88,0.08,1.22,-0.37,-0.31,-0.43,-0.3,-0.68,-0.61,-0.15,0.2,0.04,0.04,-0.04,-0.26,0.61,0.22,0.162439,-0.22,0.4,0.23,0.24,0.28,0.85,0.43,0.39,0.1,0.08,-0.15,-0.01,-0.32,-0.34,-0.47,0.13,-0.19,-0.39,-0.1,34.11.03.07
-0.1,-0.219622,0.07,1.03,0.01,0.3,0.34,-0.35,0.05,-0.28,0.17,-0.03,0.27,0.15,-0.05,-0.19,0.03,-0.58,-0.13,0.01,0.28,0.01,-0.47,-0.12,0.12,-0.34,0.25,-0.34,0.41,0.12,0.3,0.07,0.13,1.54,0.4,-0.14,0.027194,-0.34,-0.0210703,-0.0570868,-0.00814159,0.0642286,0.0624332,-0.87,-0.08,-0.64,1.57,0.58,0.4,-0.08,-0.23,-0.32,0.05,0.19,0.21,-1.29,-0.45,-0.11,-0.17,0.44,-0.38,-0.23,-0.2,0.69,-0.111979,-0.11,0.48,0.21,0.16,0.07,0.09,-0.03,-0.2,-0.36,-0.17,-0.91,0.07,11.02.03.04
-0.01,-0.76,-0.47,0.04,0.17,-0.27,-0.45,-0.33,-0.59,0.02,0.05,-0.02,0.31,0.47,0.28,0.32,-0.08,-0.12,-0.14,0.17,-0.07,0.29,0.86,0.7,0.53,0.38,0,0.4,0.2,0.37,-0.71,0.18,-0.25,0.2,-0.47,0.06,-0.77,0.38,-1.19,0.37,-0.42,-0.23,-0.12,-0.14,-0.28,-0.04,0.47,0.7,0.05,-0.39,0.55,0.63,0.79,0.59,0.93,0.119643,0.0177576,-2.27,0.0202516,-3.06,0.09,0.28,0.66,-1.05,0.03,0.37,0.07,0.32,0.08,0.15,0.25,-0.1,0.07,-0.11,-0.18,0,0.1,14.04
-0.06,-0.54,-0.38,-0.3,0.16,0.53,0.170392,0.3,0.23,-0.3,-0.32,-0.47,-0.07,-0.18,0.39,0.04,0.12,-0.23,0.06,0.11,-0.0766667,-0.37,0.07,0.31,0.24,-0.34,0,-0.32,0.2,-0.26,-0.11,0.24,0.1,0.23,0.0421277,0.02,-0.24,-0.18,-0.06,-0.21,-0.16,-0.29,0.45,0.22,0.03,0.06,0,0.44,0.94,0.53,0.13,-0.47,-1.03,-0.61,-0.39,-0.03,0.21,0.43,0.04,0.01,-0.19,0.0488514,0.0262162,0.26,-0.21,0.07,0.16,-0.09,-0.12,-0.12,0.07,-0.06,-0.07,-0.17,0.05,0.1,0.13,01.05
0.23,0.01,0.04,-0.23,-0.09,-0.0149804,0.05,-0.12,0.33,0.4,0.06,-0.19,-0.02,-0.05,0.29,-0.2,-0.29,-0.27,0.19,0.02,0.09,-0.22,-0.06,0.18,-0.04,0.23,0.22,-0.03,0.09,0.27,0.17,-0.06,-0.42,-0.22,-0.13,-0.03,0.53,-0.29,0.09,-0.42,0.46,-0.09,0.5,-0.34,-0.27,-0.38,-0.29,-0.33,-0.4,-0.3,0.09,-0.07,-0.03,0.17,0.26,0.47,-0.02,0.04,0.04,-0.01,0.0111165,0.17,0.21,-0.09,0.03,-0.17,-0.17,-0.01,-0.26,-0.3,0.06,0.31,0.18,-0.08,0.31,0.33,-0.13,16.01
1.26,0.12,-0.09,0.01,-0.25,0.02,-0.09,-0.02,-0.15,0.39,-0.13,0.3,0.05,0.23,-0.3,0.1,0.05,-0.23,-0.11,-0.04,0.05,0.12,-0.3,-0.2,0.04,0.42,-0.1,0.24,-0.07,-0.17,-0.28,-0.39,-0.33,-0.01,-0.27,0.95,0.59,0.42,0.04,0.05,-0.32,0.32,0.34,-1.08,-0.05,0.16,0.19,-0.12,-0.38,0,0.09,-0.01,-0.04,-0.06,0.07,-0.69,-0.46,-0.03,0.45,0.24,-0.4475,0.31,0.45,0.34,0.02,0.04,-0.31,0.24,0.15,0.11,-0.13,-0.25,-0.21,0.3,-0.04,-0.27,0.01,10.01.05
-0.79,-0.3,-0.07,0.08,0.12,0.43,-0.05,0.02,-0.12,0.36,-0.05,-0.09,-0.05,-0.18,-0.07,-0.14,0.09,-0.16,0.04,-0.11,-0.029375,-0.03,-0.27,-0.56,-0.08,0.09,-0.15,0.04,-0.05,0.13,-0.12,0.08,-0.17,0.26,-0.08,-0.07,0.5,0.02,-0.02,0.09,-0.42,-0.08,0.69,-0.01,0.05,0.13,0.21,0.28,0.24,0.08,-0.33,-0.36,-0.51,0.11,0.36,-0.53,-0.31,0.14,0.13,0.0905556,0.06,0.2,0.23,0.42,0.24,-0.02,-0.29,-0.08,-0.04,-0.17,0.13,-0.14,-0.25,-0.1,0.03,0.06,0.21,01.06
-0.58,-0.36,-0.4,0.46,0.24,-0.47,-0.02,-0.17,0.21,-0.33,0.37,0.11,0.27,0.23,-0.02,-0.13,0.19,-0.45,-0.19,-0.1,0.26,0.01,0.97,0.68,0.53,0.41,-0.63,0.62,-0.6,0.53,-0.91,0.36,-0.56,0.03,-0.76,0.17,-0.51,0.59,-0.49,0.59,-0.66,-0.21,-0.63,0.24,-0.04,0.28,-0.37,0.15,0.07,0.14,0.38,-0.35,0.17,-0.27,0.26,-0.06,-0.77,0.2,0.2,-0.33,0.0583333,0.35,0.25,-0.69,-0.3,-0.26,0.07,0.23,-0.07,0.12,0.07,0.31,0.37,-0.05,0.23,-0.001,-0.01,01.07.01
-0.86,0.22,-0.06,-0.07,-0.07,-0.345,0.34,0.49,0.15,0.05,0.03,-0.03,0.05,0.02,0.16,-0.06,-0.15,-0.26,-0.19,0.03,-0.47,-0.09,-0.53,-0.57,-0.72,-0.31,0,0.06,0.26,0.26,-0.23,0.31,0.35,0.2,0.11,-0.18,0.3,-0.12,0.06,0.08,-0.25,0.2,0.01,0.3,0.13,0.25,-0.05,-0.69,-1.09,-0.61,-0.01,0.03,0.23,-0.34,0.3,0.53,0.41,0.29,0.03,0.04,0.2,0.36,0.4,-0.53,0.32,-0.09,0.26,-0.11,-0.17,-0.16,-0.16,0.13,0.07,-0.11,0.22,0.11,0.22,02
0.03,-0.3,0.08,-0.69,0.1,-0.2,-0.14,-0.04,0.29,0.03,0.43,-0.12,-0.01,-0.12,-0.1,-0.2,0.2,-0.27,0.18,-0.22,0.46,-0.27,-0.33,-0.31,-0.09,0.23,0.41,0.24,-0.06,0.11,0.03,0.12,-0.12,0.34,0.14,0.09,-0.8,0.29,0.33,0.29,0.05,-0.61,-0.24,-0.07,-0.1,0.07,-0.09,-0.05,0.23,-0.02,0.05,-0.27,-0.7,0.14,-0.08,-0.09,-0.11,0.12,0.1,0.00829787,0.13,0.35,0.3,0.43,-0.21,-0.33,-0.09,-0.33,-0.13,-0.27,0.21,0.13,0.19,-0.13,0.19,0.21,0.13,11.02.03.04
0.16,-0.14,-0.34,-0.43,-0.32,-0.11,0.36,0.55,0.15,0.12,-0.37,-0.46,-0.23,0.45,0.42,0.45,0.38,-0.34,-0.19,-0.15,-0.56,-0.13,0.05,0.83,0.41,-1.82,-0.33,-0.5,-0.11,-0.62,0.02,0.37,0.3,0.43,0.49,0.78,0.14,-0.24,-0.5,-0.16,-0.2,0.3,0.27,0.27,-0.01,-0.15,0.19,0.91,1.96,1.01,-0.65,-0.05,-0.49,-0.87,-0.21,-1.09,0.2,1,0.62,0.05,-0.93,-0.95,-0.68,-0.36,-0.465,0.26,0.22,0.19,0.02,-0.07,0.35,0.1,-0.02,-0.07,-0.37,-0.22,-0.02,10
-0.56,-0.4,-0.29,0.48,0.47,-0.63,-0.04,-0.26,0.17,-0.05,0.37,0.19,0.3,0.28,0,-0.17,0.16,-0.24,-0.44,-0.09,-0.37,0.36,0.67,0.41,0.14,0.14,-0.15,0.21,0.15,0.31,-0.37,0.17,-0.66,-0.11,-0.33,-0.33,-0.06,0.34,-0.11,0.12,-0.25,-0.27,-0.15,0.14,-0.15,0.17,-0.15,0.16,-0.27,0.08,-0.11,-0.13,-0.12,0.19,0,0.22,0.04,-0.1,-0.02,0.00829787,0.16,0.04,0.01,-0.93,0.38,-0.1,-0.1,0.66,0.05,-0.06,-0.13,-0.53,-0.11,2.07,-0.56,-0.42,-0.22,11.02.03.04
-0.79,0.18,-0.03,0.32,0.08,-0.26,0.03,0.03,-0.11,0.03,0.37,0.37,0.37,0,0,-0.16,0.23,-0.43,0.21,-0.24,-0.47,-0.06,0.21,0.24,0.28,0.4,-0.24,0.28,-0.47,0.06,-0.76,0.06,-0.66,0.14,-0.82,0.24,-0.3,0.29,0.000743243,0.43,-0.11,-0.03,-0.47,0.15,0.44,0.63,-0.28,-0.1,0.15,0,0.31,-0.34,-0.09,-0.55,-0.13,0.46,-0.03,0,0.0202516,-0.12,0.2,0.27,0.25,0.32,0.09,-0.34,0.05,0.03,-0.21,0.01,0.0777976,0.01,-0.12,0.14,0.07,-0.07,0.01,14.04
-0.25,-1.15,-0.49,0.16,-0.03,-0.03,-0.38,-0.38,-0.31,-0.05,0.11,0.06,0.08,0.62,0.13,-0.0261111,0.16,-0.130556,-0.12,0.22,-0.23,0.16,-0.19,0.28,-0.24,0.02,-0.28,-0.21,-0.04,-0.07,0.02,0.12,-0.26,-0.14,-0.43,0.7,0.38,-0.04,-0.43,-0.02,0.09,0.77,0.32,0.05,-0.14,-0.26,-0.03,-0.11,-0.37,-0.05,0.25,0.32,0.1,0.75,-0.2,0.3,0.14,-0.2,-0.39,0.25,0.0463158,-0.48,-0.27,0.97,-0.09,-0.38,0.05,-0.03,-0.4,-0.55,0.02,0.02,0.12,-0.08,0.16,-0.05,0.23,12.07
-0.17,-0.79,-0.38,0.06,0.05,-0.0103125,-0.3,-0.02,-0.12,0.44,0.12,-0.12,0.2,0.22,-0.21,0.15,0.01,-0.214058,-0.49,-0.12,-0.04,0.23,-0.2,-0.51,-0.07,-0.07,-0.11,-0.57,0.34,-0.07,0.44,-1.29,0.03,-0.13,0.02,-0.08,1.08,-0.19,0.3,-0.47,0.75,0.71,0.83,-0.34,-0.16,-0.25,0.59,0.07,-0.1,-0.02,-0.11,0,0.18,-0.19,0,0.09,0.06,-0.08,-0.19,-0.29,0.0963636,-0.01,0,-0.1,0.14,-0.03,0.24,0.35,0.07,-0.39,0.05,-0.12,-0.14,0.16,0.07,-0.48,0.19,14.10
0.07,0.44,0.18,0.16,-0.13,-0.18,-0.5,-0.04,-0.16,-0.0039777,0.09,0.0094052,0.33,0.02,0.22,0.25,0.06,-0.09,0.04,0.42,-0.45,0.12,-0.52,-0.57,-0.9,-0.49,-0.26,-0.35,-0.8,-0.18,0.01,-0.04,-0.04,-0.2,-0.16,-0.2,0.73,0.01,0.39,0.15,0.73,0.83,1.05,0.36,0.2,0.24,-0.26,-0.29,-0.51,-0.26,-0.22,-0.08,0.12,0.05,-0.18,0.29,0.7,-0.07,0.03,-0.0329412,0.37,0.12,0.21,-0.44,0.28,0.23,-0.05,-0.48,-0.67,-0.52,-0.21,0.42,0.35,0.02,0.37,0.34,0.38,16.01
0.29,-0.15,-0.23,0.08,-0.3,0.43,-0.01,-0.16,0.28,0.08,-0.07,-0.12,-0.09,-0.02,0.93,-0.28,-0.38,-0.12,0.25,0.00909091,-0.13,-0.3,0.29,0.12,0.18,0.46,0.3,0.27,-0.18,0.02,-0.16,0.19,-0.14,0.02,-0.14,0.11,-0.37,0.02,-0.42,0.18,-0.44,-1.16,0.98,-0.16,0.02,0.04,0.16,-0.05,-0.48,0.12,0.21,-0.33,-0.35,0.03,0.21,0.17,0.11,0.11,0.12,-0.14,0.0333333,0.01,0.11,-0.28,-0.11,0.03,-0.07,0.01,-0.26,0.06,-0.09,0.47,0.23,-0.3,0.39,-0.15,0.06,01.01
0.16,0,-0.17,-0.3,-0.02,-0.18,0.05,-0.25,0.21,-0.14,0.36,-0.18,0,0,-0.06,0.11,0.27,-0.22,0.09,-0.02,0.18,-0.2,0.3,0.33,0.45,0.42,0.1,0.27,-0.19,0.17,-0.3,0.15,-0.43,0.37,-0.2,0.18,-0.58,-0.07,0.04,0.01,-0.17,-0.47,-0.2,-0.01,-0.05,-0.09,-0.09,-0.26,0.3,0.43,0.01,-0.07,0.1,0.12,-0.06,0.07,0.1,-0.22,0.02,0.03,-0.010463,-0.18,-0.29,-0.37,-0.41,-0.33,0.21,0.22,-0.05,0.2,0.09,0.32,0.18,-0.33,0.11,0.21,-0.07,43.01.03.05
-0.47,-0.64,-0.07,1.04,-0.06,1.34,0.23,-0.2,-0.04,-0.07,0.17,-0.0732727,0.02,-0.31,-0.83,-0.04,-0.12,-0.06,0.0496429,0.06,0.21,-0.29,-3.27,-3.51,-1.61,0.82,0.11,0.84,0.1,0.72,-0.1,0.23,-0.28,0.37,0.26,0.92,0.81,1.18,0.5,0.83,-0.04,-0.43,0.38,0.23,0.4,0.58,-0.54,-1.29,-1.87,-2.21,-1.46,-0.68,-0.43,0.47,0.63,1.33,0.83,0.73,0.0296296,1.13,0.98,1.35,1.02,-1.53,-0.08,-0.17,0.04,-0.66,-0.55,-0.23,0.7,0.76,0.3,-0.41,0.39,0.83,0.61,20.09.18
-0.34,-0.69,0.03,0.32,-0.04,0.15,-0.34,0.04,-0.27,0.04,-0.23,-0.07,0.14,0.45,0,-0.04,0.21,-0.41,0.2,-0.04,0.09,0.12,-0.45,-0.18,-0.04,0.04,0.43,0.13,0.18,-0.01,0.35,0.18,-0.05,0.14,-0.06,0.09,-0.08,-0.21,-0.12,0.2,-0.32,-0.05,0.09,-0.06,-0.28,0.06,-0.37,-0.08,0.14,0.07,0.38,-0.34,-0.28,0.28,-0.22,-1.69,0.3,0.25,-0.25,0.51,0.25,0.66,0.39,-0.7,-0.16,-0.45,0.22,0.19,0.49,0.08,0.32,0.0579592,0.21,0.21,0.07,-0.26,-0.23,12.01.01
