@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute cln3-2                                  numeric
@attribute clb2-2                                  numeric
@attribute clb2-1                                  numeric
@attribute alpha0                                  numeric
@attribute alpha7                                  numeric
@attribute alpha14                                 numeric
@attribute alpha21                                 numeric
@attribute alpha28                                 numeric
@attribute alpha35                                 numeric
@attribute alpha42                                 numeric
@attribute alpha49                                 numeric
@attribute alpha56                                 numeric
@attribute alpha63                                 numeric
@attribute alpha70                                 numeric
@attribute alpha77                                 numeric
@attribute alpha84                                 numeric
@attribute alpha91                                 numeric
@attribute alpha98                                 numeric
@attribute alpha105                                numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_70                                numeric
@attribute cdc15_80                                numeric
@attribute cdc15_90                                numeric
@attribute cdc15_100                               numeric
@attribute cdc15_110                               numeric
@attribute cdc15_120                               numeric
@attribute cdc15_130                               numeric
@attribute cdc15_140                               numeric
@attribute cdc15_150                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_170                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_190                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_220                               numeric
@attribute cdc15_230                               numeric
@attribute cdc15_240                               numeric
@attribute cdc15_250                               numeric
@attribute cdc15_270                               numeric
@attribute cdc15_290                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_20                                numeric
@attribute cdc28_30                                numeric
@attribute cdc28_40                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_70                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_90                                numeric
@attribute cdc28_100                               numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute cdc28_160                               numeric
@attribute elu0                                    numeric
@attribute elu30                                   numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu120                                  numeric
@attribute elu150                                  numeric
@attribute elu180                                  numeric
@attribute elu210                                  numeric
@attribute elu240                                  numeric
@attribute elu270                                  numeric
@attribute elu300                                  numeric
@attribute elu330                                  numeric
@attribute elu360                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}

@data
0.32,-0.56,-0.42,-1.06,0.33,-0.05,0.29,-0.13,0.09,-0.16,0.16,-0.27,0.04,0.2,0.29,0.13,0.1,-1.08,0.18,0,0.01,-0.11,0.02,-0.04,-0.06,-0.11,0.01,-0.5,-0.28,-0.43,-0.01,-0.23,0.33,0.19,-0.11,0.25,0.32,-0.76,0.47,-0.46,0.61,0.44,0.68,-0.15,0.04,-0.23,0.33,-0.33,-0.59,0.04,-0.33,-0.2,0.1,0.27,0.15,0.18,0.42,-0.03,0.25,-0.3,0.03,0.0122946,0.0206516,0.51,0,0,-0.21,-0.21,-0.15,-0.08,-0.11,0.16,0.03,-0.27,0.13,0.25,-0.04,11.02.03.04
-0.62,-0.06,0,0.07,0.02,-0.01,-0.07,0.28,-0.34,0.17,-0.04,0.01,0.21,0.24,0.26,-0.04,-0.02,-0.28,-0.13,-0.05,-0.2,-0.02,0.05,0.08,-0.17,-0.29,-0.51,-0.38,-0.36,-0.2,-0.9,0.02,-0.43,0.15,-0.45,0.06,0.35,0.23,-0.25,0.24,0.01,0.84,0.39,0.54,0.38,0.61,-0.01,-0.15,-0.11,-0.07,-0.41,-0.43,0.1,0.13,-0.1,0.31,0.42,0.04,-0.03,-0.0542857,0.16,-0.03,0.19,0.68,0.37,0.12,-0.39,-0.43,-0.32,-0.41,0.02,-0.14,0.06,0.06,0.2,0.03,0.16,14.13.01.01
-0.56,-0.2,-0.2,0.24,0.13,-0.62,-0.04,-0.05,0.09,-0.07,0.4,0.05,0.1,-0.05,-0.14,-0.19,0.17,0.06,0.02,-0.11,0.28,-0.01,0.32,0.14,0.02,0.02,-0.67,0.17,-0.28,0.09,-0.74,0.42,-0.39,0.21,-0.96,-0.1,0.23,0.42,0.04,0.32,0.02,-0.23,-0.12,0.47,0.19,0.39,0.08,-0.18,-0.63,-0.07,-0.42,-0.21,0.06,0.24,0.16,0.16,0.34,0.01,0.04,0.22,0.36,0.09,-0.03,0,-0.24,-0.31,-0.15,0.13,0.08,-0.06,0.25,-0.09,0.17,0.04,0.04,-0.05,0.2,14.07
-0.29,-0.06,0.67,0.41,0.07,-0.51,-0.17,-0.33,-0.01,0.07,0.03,-0.28,0.46,-0.17,0.5,-0.28,-0.02,-0.08,0.48,0.11,0.41,-0.28,-0.38,0.03,0.27,0.16,0.19,0.38,0.02,0.57,-0.26,0.47,-0.15,0.36,-0.25,0.23,-0.55,0.18,-0.96,0.4,-1.09,-0.02,-0.91,0.55,0.29,0.47,-0.11,-0.02,0.4,0.07,0.22,-0.11,0.06,-0.05,-0.16,0.214172,-2.71,0.55,0.11,0.24,0.43,0.53,0.55,-0.74,-0.2,0.05,0.51,0.59,0.13,0.22,0.3,0.2,-0.15,-0.03,-0.06,-0.36,-0.46,12.01.01
1.02,1.48,-1.15,-0.79,-0.53,-0.61,0.76,0.8,0.53,0.31,-0.05,-0.45,-0.51,-0.41,0.4,0.51,0.39,0.18,0.01,-0.34,-0.21,-0.75,1.18,1.42,1.54,0.12,-0.51,-0.64,-0.88,-0.79,-0.58,0.85,0.43,1.27,0.21,0.66,-0.56,-0.07,-1.25,-0.56,-1.34,-0.64,-0.82,0.58,0.23,0.14,-0.45,0.3,1.12,0.77,-0.15,-0.34,-0.4,-0.8,-0.39,0.33,0.71,0.74,0.07,0.0317442,-0.26,-0.53,-0.72,-0.9,-0.76,-0.35,0.3,0.91,0.82,0.62,0.22,-0.04,0,0.37,-0.35,-0.46,-0.38,43.01.03.05
0.68,-0.07,-0.15,-0.14,-0.39,-0.7,0.2,0.02,0.48,0.46,0.29,-0.24,0.02,-0.33,0.32,0,0.12,0.04,0.24,-0.31,0.19,-0.4,-0.16,-0.18,-0.08,0.13,0.41,0.21,0.14,0.08,0.21,0.33,-0.05,0.49,0.28,0.25,-0.47,-0.1,0.22,-0.81,-0.12,-0.4,-0.03,-0.05,-0.2,-0.1,-0.1,-0.12,0.31,0.1,-0.1,-0.27,-0.04,0.1,-0.13,-0.14,0.29,0.02,0.08,0.0317442,0.02,-0.03,0.02,-0.01,-0.34,-0.01,-0.06,0.3,-0.19,0.38,0.28,0.01,-0.08,-0.06,-0.08,-0.14,0.01,43.01.03.05
0.19,0,-0.09,-0.45,0.03,0.33,0.06,-0.05,-0.26,0,-0.15,-0.13,0.18,-0.04,0.25,0.13,-0.01,-0.24,-0.08,0.26,-0.24,-0.03,0.34,0.31,0.29,0.33,-0.25,0.16,-0.48,0.21,-0.66,0.37,-0.34,-0.07,-0.43,-0.29,-0.8,0.42,-0.45,0.26,-0.55,0.54,-1,0.96,0.56,0.57,-0.49,-0.3,-0.31,-0.63,-0.09,0.13,-0.08,-0.06,0.08,-0.02,0.15,0.43,0.4,0.00829787,0.21,0.23,0.36,0.21,0.01,0.05,0.35,-0.2,-0.15,-0.17,-0.15,-0.02,0.07,-0.18,0.09,0.13,-0.05,11.02.03.04
0.23,-0.56,0.37,0.08,0.14,-0.02,0.2,-0.25,0.2,-0.21,0.21,-0.09,-0.11,-0.01,-0.19,-0.11,0.14,-0.15,0.27,0.06,0.11,-0.19,-0.84,-0.88,-0.33,0.07,-0.04,-0.09,-0.1,-0.18,-0.23,0.32,-0.3,-0.03,-0.03,0.18,-0.38,-0.08,-0.03,-0.01,-0.18,0.51,0.46,0.82,0.68,0.68,-0.0315464,-0.76,-1.07,0.01,-0.16,-0.42,-0.29,-0.34,0.26,0.27,0.24,0.27,0.31,0.5,0.45,0.26,0.47,0.64,-0.22,-0.2,-0.38,-0.67,-0.78,-0.13,0.06,0.47,0.08,-0.28,0.86,0.35,0.2,01.04
-0.43,-0.09,0.42,0,0.23,-0.32,-0.18,-0.09,0.19,-0.35,0.18,-0.3,0.04,-0.11,0.07,-0.18,0.28,-0.11,0.32,0.01,0.35,-0.05,-0.52,-0.3,-0.05,0.29,0.59,0.38,0.27,0.26,0.49,0.24,-0.09,0.17,-0.07,-0.15,-0.36,-0.24,0.11,0.01,0.21,0.14,0.02,-0.46,-0.48,-0.46,-0.13,-0.14,0.35,-0.05,0.21,-0.07,-0.05,-0.14,-0.34,0.67,0.17,0.05,-0.33,-0.34,-0.17,0.14,0.17,-1.41,-0.32,-0.18,0.31,0.22,0.14,0.12,0.4,0.46,0.37,-0.09,0.2,-0.08,-0.15,43.01.03.05
0.54,-0.175676,-0.2,-0.3,0,-0.1,0.24,0.11,0.2,-0.27,-0.12,0.01,-0.12,0.12,-0.31,0.14,0.24,-0.23,-0.05,0.15,0.11,-0.12,-0.16,-0.39,-0.41,-0.14,0.13,-0.27,0.26,0.15,0.54,0.3,0.2,0.2,-0.21,0.24,0.61,-0.38,0.28,-0.68,0.61,0.06,0.74,-0.59,-0.41,-0.65,-1.94,-0.24,-1.13,-0.48,-0.104211,0.39,-0.13,-0.35,0.31,0.97,1.39,1.27,0.46,0.15,-1.13,0.06,0.39,0.05,-0.19,-0.21,-0.21,0.01,-0.21,0.05,0.05,0.21,0.03,0.15,0.28,-0.15,0.16,32.07
-0.23,-0.45,0.04,-0.04,0.36,-0.06,-0.06,-0.19,0.24,-0.28,0.15,-0.21,0.16,-0.06,0.21,0.03,0.33,-0.13,0,-0.32,0.01,-0.17,-4.29,0.0954545,-0.0861905,-0.38,0.26,-0.264762,0.53,-0.35,1.18,0.068,0.73,0.191,0.75,0.0731579,0.64,-1,0.41,-0.73,0.64,0.41,1.32,-0.0531818,-0.1,0.0652381,-0.11,-0.21,-0.2,-0.45,-0.69,-0.28,-0.25,-0.33,0.23,0.33,0.46,0.29,0.46,0.16,0.0778947,0.23,0.38,-0.3,-0.12,-0.03,0.11,0.02,-0.05,-0.07,-0.07,0.03,-0.03,0.13,0.08,0.13,0.16,01.05.25
-0.51,-1.09,1.16,0.44,-0.11,-0.161183,-0.18,-0.09,-0.05,-0.0348421,-0.13,0.04,0.24,-0.09,0.26,0.14,0.13,-0.32,-0.11,0.09,-0.06,0.24,-0.11,-0.41,-0.63,-0.97,-0.65,-0.32,0.33,0.48,0.42,0.59,-0.07,-0.43,-0.4,0.15,-0.66,-0.68,-0.13,0.56,0.42,0.95,0.56,0.81,0.15,0.2,0.11,0.03,-0.24,-0.45,-0.37,-0.04,0.64,1.17,1.15,0.47,-0.32,-0.6,-1.06,-0.4,-0.08,-0.0277528,-0.0610112,-0.33,-0.37,-0.26,-0.3,-0.35,-0.35,-0.11,0.05,0.25,0.16,0.72,0.43,0.2,0.26,10.03.01
-0.07,-0.4,-0.1,-0.38,0.26,-0.19,-0.29,-0.25,-0.17,0.05,-0.08,-0.12,0.27,0.41,0.57,0.19,0.1,-0.12,-0.17,0.08,-0.56,0.02,0.05,-0.04,0.15,-0.18,0.24,-0.76,0.35,-0.66,0.25,-0.29,0.14,0.88,0.46,0.0603516,0.75,-1.04,0.24,-0.64,0.77,0.56,0.45,-1.01,-0.08,-0.59,-0.41,0.2,0.01,-0.13,-0.12,-0.2,0.16,0.2,0.13,0.46,0.1,0.03,-0.09,-0.0329412,0.05,-0.19,-0.2,-0.29,0.29,-0.15,0.53,-0.02,0.06,-0.15,0.08,-0.21,-0.02,0.01,0.09,-0.39,0.15,16.01
-1.03,-1.4,0.62,-0.51,0.53,0.18,-0.09,-0.41,-0.56,-0.67,-0.67,-0.63,-0.23,-0.48,0.44,0.35,0.62,0.53,0.65,0.6,-0.11,-0.06,-0.47,-0.07,0,-0.15,-0.35,-0.22,0.01,0.15,0.28,0.4,0.55,0.45,0.29,-0.32,-0.42,-0.24,-0.65,-0.45,-0.17,1.18,-0.52,0.34,0.18,0.2,-0.14,-0.34,0.07,-0.01,-0.08,-0.44,0.03,-0.07,-0.35,0.85,0.24,0.0346,-0.13,-0.15,-0.03,0.17,0.38,-0.2,-0.1,0.84,0.63,0.42,0.2,-0.16,-0.23,-0.36,-0.31,-0.03,0.16,-0.38,-0.47,32.01
-0.04,-0.17,0.37,0.42,-0.04,0.24,0.29,-0.06,-0.11,-0.35,0.21,-0.3,0.08,0.12,-0.11,0.05,-0.01,-0.22,-0.01,0,0.12,0.12,0.27,0.02,0.04,0.25,-0.16,0.3,0.03,0.37,-0.13,0.14,-0.44,0.07,-0.48,0,-0.0293117,0.08,-0.28,-0.13,0.06,0.27,-0.31,0.12,-0.06,-0.03,-0.15,-0.34,-0.23,0.07,0.17,0.23,0.12,0.18,0.16,0.19,-0.15,-0.21,0.04,-0.06,0.0111165,-0.13,0.11,-0.44,-0.33,-0.12,-0.25,-0.03,0.16,0.11,0.41,0.2,0.08,0.04,0.29,-0.05,-0.07,16.01
0.08,-0.01,-0.45,-0.45,0.19,-0.28,0.06,-0.28,0.26,-0.28,0.19,-0.06,0.17,0.06,0.21,0.08,0.18,-0.42,0.09,-0.13,0.14,-0.18,0.05,0.49,0.45,-0.14,-0.22,-0.14,-0.11,-0.04,-0.14,-0.01,-0.37,0.04,-0.33,0.25,0.11,-0.2,0.05,-0.14,0.33,0.49,0.0869565,-0.01,-0.04,-0.35,-0.1,-0.02,0.25,0.21,0.17,-0.14,0.08,-0.02,0.11,0.06,0.01,-0.04,-0.33,0.0664286,0.16,-0.18,-0.21,0.14,-0.04,-0.17,-0.3,-0.19,-0.15,-0.13,0.09,0.21,0,-0.17,0.29,0.27,0.15,11.02.03.01
-0.47,-0.34,-0.25,0.34,0.29,0.75,0.45,0.62,-0.1,0.26,-0.18,-0.17,-0.29,0.03,-0.09,0.02,-0.04,-0.32,-0.38,-0.25,-0.32,-0.27,-0.32,-0.53,-0.54,-0.11,0.17,-0.4,0.02,-0.33,0.3,-0.2,0.15,0.07,0.42,0.32,0.24,-0.24,-0.04,-0.29,0.07,0.2,0.47,0.21,0.04,0.3,0.79,0.42,0.16,-0.16,-0.52,-0.29,-0.33,-0.36,-0.19,-0.03,0.17,0.2,0.4,-0.11,0.0583333,-0.24,0.08,0.56,0.16,-0.16,-0.37,-0.28,-0.1,-0.2,0.1,-0.15,-0.21,0.23,0.06,0.19,0.19,01.07.01
-0.07,-0.69,0.1,0.03,-0.05,-0.16,0.4,0.02,0.13,-0.35,0.02,0.09,0.11,-0.11,-0.07,-0.04,-0.38,-0.15,-0.21,0.21,0.6,-0.04,-0.25,-0.47,-0.47,0.01,0.11,0.19,0.59,0.38,-0.87,0.36,0.19,0.21,0,0.27,0.11,0.31,-0.4,0.26,-0.55,-0.39,0.15,0.21,0.01,0.05,-0.148649,0.0164865,-0.177297,-0.152432,-0.0189189,0.0948649,0.108649,0.165946,0.215135,-0.0730556,-0.0748649,0.0267568,0.0583333,-0.0388889,0.0759091,0.0170588,-0.0838235,0.14,-0.16,-0.31,-0.36,-0.23,-0.05,-0.07,0.27,0.34,0.39,-0.51,0.2,0.3,0.05,16.19.03
-1.12,-0.38,-0.23,0.41,0.26,-0.41,-0.11,-0.26,0.2,-0.26,0.25,-0.23,0.26,-0.07,0.2,-0.05,0.17,-0.11,0.19,-0.1,0.19,-0.13,0.79,0.79,0.89,0.77,0.07,0.65,-0.37,0.48,-0.91,0.55,-1.1,0.38,-0.53,0.16,-0.74,0.38,-0.91,0.29,-0.91,-0.3,-0.94,0.37,0.09,0.02,-0.33,-0.13,-0.05,0.21,0.19,-0.22,-0.11,-0.04,-0.1,0.75,0.12,-0.09,-0.00847656,-0.08,-0.02,-0.05,-0.05,-0.51,-0.49,-0.27,0.01,0.45,0.42,-0.22,0.23,0.02,0.23,0.15,0.09,-0.25,0.15,16.01
0.9,0.03,-0.23,0.03,-0.27,-0.15,-0.15,0.1,0.17,0.26,0.2,-0.23,0.05,0.05,0.04,-0.11,0.24,-0.03,0.21,-0.02,-0.25,-0.15,-0.64,-0.55,-0.51,-0.08,0.5,-0.26,0.41,-0.28,-0.1,-0.11,0.37,-0.01,0.33,0.42,0.73,-0.19,0.22,-0.3,0.59,0.25,0.55,-0.47,-0.49,-0.39,-0.49,-0.5,-0.05,0.27,-0.04,-0.26,0.1,0.18,-0.09,-0.02,0.32,0.18,0.38,-0.0189583,0.14,-0.1,-0.01,-0.46,-0.29,0.22,0.19,-0.34,0.18,0.19,0.17,-0.04,-0.01,0.21,0.13,-0.11,-0.05,14.04
-0.74,-0.62,-0.43,-0.2,0.33,-0.01,-0.54,-0.01,-0.21,0.2,-0.03,0.14,0.11,0.34,0.3,-0.16,-0.07,-0.12,-0.1,-0.06,-0.16,0.06,0.34,0.42,0.04,0.45,0.34,-0.26,0.16,0,-0.47,-0.19,0.09,0.27,-0.07,0.24,0.21,-0.34,0,-0.04,0.38,0.11,0.18,-0.73,-0.53,-0.6,-0.38,0.16,0.43,0.13,-0.23,-0.2,0.25,-0.01,0.02,-0.07,0.07,0.09,-0.24,0.0572674,0.19,-0.02,-0.2,-0.4,-0.08,0.05,0.89,0.69,0.5,0.05,-0.06,-0.42,0.13,0.15,-0.54,-0.75,-0.2,01.04
-0.27,-0.92,-0.58,-0.42,0.36,0.02,0.37,-0.32,0.155294,-0.19,-0.28,-0.04,0.17,-0.28,-0.06,-0.03,0.14,0.17,-0.26,0.13,-0.0766667,0.08,0.27,0.42,-0.12,0.09,0.6,-0.34,0.46,0.12,0.29,-0.58,0.41,0,0.26,0.34,0.17,-0.46,0.16,-0.66,0.158623,-0.15,0.47,-0.72,-0.37,-0.68,-0.1,0.69,0.32,-0.55,-0.31,-0.01,0.52,-0.2,0.58,0.08,0.24,0.45,-0.31,-0.55,0.39,-0.42,-0.84,0.12,-0.14,0.81,0.51,0.51,0.54,0.43,-0.06,-0.51,-0.36,0.04,-0.65,-1.1,-0.14,01.05
0.55,0.98,0.77,0.5,0.25,-0.09,0.31,0,0.17,-0.44,0.2,0.22,0.13,-0.02,-0.3,-0.26,-0.09,0.01,-0.08,-0.05,0.12,-0.08,-0.49,-0.03,-0.61,-0.01,0.61,-0.47,0.95,0.04,0.1,-0.04,-0.11,0.1,0.58,0.26,0.91,-0.66,0.182,-0.32,0.29825,0.0151163,0.563143,-0.41,-0.24,-0.13,1.1,-0.43,-0.43,-0.14,0.31,0.34,-0.3,-0.18,0,-0.22,-0.22,-0.18,0.26,-0.07,-0.43,0.31,0.28,-1.3,0.84,-0.53,-0.51,-0.63,-0.68,0.19,0.51,0.7,0.25,0.23,0.63,0.2,0.09,43.01.03.09
0.44,-0.6,-0.64,-0.36,0.23,0.24,0.31,-0.14,-0.12,-0.19,-0.56,0.04,0.03,-0.17,0.0761458,0.07,0.04,-0.08,-0.15,0.46,-0.21,0.18,-0.1,-0.02,-0.58,-0.13,-0.32,-0.23,-0.26,0.24,0.06,0.16,0.12,-0.08,-0.23,0.11,-0.18,-0.02,0.06,-0.16,0.26,0.27,0.43,0.36,0.05,0.2,-0.03,-0.88,-0.1,0.03,0.29,0.34,0.09,0.23,0.29,0.69,-0.06,-0.1,0.06,-0.2,-0.31,-0.27,-0.06,0.21,-0.03,0.51,0.57,0.12,-0.03,-0.36,0.07,-0.11,-0.39,-0.16,0,-0.34,-0.07,01.04
0.29,0.9,-0.12,-0.36,0.24,0.07,0.34,0.1,0.33,-0.03,-0.18,0.03,0.07,-0.15,0.07,0.01,-0.06,-0.19,-0.19,0.21,-0.52,-0.15,0.19,0.2,0.29,0.09,-0.21,-0.1,-0.51,-0.22,-0.4,0.07,-0.21,0.2,-0.38,0.47,-0.67,0.29,-0.67,0.1,-0.46,0.25,-0.83,0.87,0.61,1.01,-0.28,-0.23,0.13,0.11,-0.01,0.18,-0.01,-0.04,-0.33,0.11,-0.03,0.12,0.43,0.0378049,-0.25,-0.08,0.18,0.86,-0.13,0.12,0.15,-0.01,-0.37,-0.46,0.26,-0.04,-0.19,-0.1,0,-0.23,0.16,16.03.03
0.33,-0.6,-0.34,0.43,-0.21,-0.26,-0.11,-0.32,0.26,-0.3,0.02,-0.26,0.43,-0.07,0.52,-0.09,-0.04,-0.01,0.27,0.61,-0.58,0.11,0,0,-0.1,-0.06,0.05,0.11,0.23,0.19,-0.48,0.36,0.32,0.29,-0.01,0.37,-0.74,0.17,-0.44,0.1,-0.38,-0.4,0.07,0.21,0.02,0.1,0.63,0.02,-0.54,-0.91,-0.39,-0.09,-0.49,-0.17,-0.09,-0.09,0.02,0.37,0.83,0.4,0.16,0.19,0.13,-0.07,0.06,-0.22,0.59,-0.16,-0.25,0.08,-0.17,0,-0.08,-0.31,0.06,0.28,0.18,01.04
0.25,-0.09,-0.12,-0.1,0.11,0.45,0.59,0.4,0.11,-0.39,0.02,-0.26,-0.22,-0.17,-0.02,-0.03,0.18,-0.26,-0.15,-0.17,0.03,-0.22,-0.36,-0.38,-0.17,-0.34,0.03,-0.5,-0.01,-0.13,-0.12,-0.29,-0.15,-0.04,0.12,0.18,0.31,-0.32,0.08,-0.27,0.5,0.35,1.09,0.16,-0.1,0.35,0.91,-0.6,-1.21,-0.17,-0.44,-0.6,-0.55,-0.01,0.11,0.37,0.7,0.41,0.47,-0.07,0.13,-0.03,0.58,0.69,0.03,-0.09,-0.32,-0.74,-1.08,-0.62,-0.05,0.46,0.07,-0.18,0.7,0.76,0.36,43.01.03.05
0.26,0.16,0.03,-0.25,0.05,0.08,0.2,0.2,0.17,0,-0.1,-0.14,0.15,-0.14,0.06,-0.07,0.05,-0.18,0,0.12,-0.42,-0.03,0.34,0.18,0.1,-0.08,0.47,-1.33,0.04,-0.04,0.29,-0.38,0.01,0.22,0.45,0.27,0.18,-0.25,0.37,-0.27,0.58,0.44,0.29,-0.38,-0.93,-0.59,0.14,-0.1,-0.26,-0.16,-0.49,-0.53,0.12,0.24,0.07,0.28,0.09,0.02,0.02,0.0866667,0.3,0.09,0.18,0.33,0.22,0.16,0.05,-0.59,-0.37,-0.13,-0.04,-0.04,0.07,-0.16,0.14,0.3,0.05,14.07.11
-0.34,-0.71,0.07,0.04,0.19,-0.29,0.11,-0.043297,0.33,-0.31,0.33,-0.31,0.09,0.11,-0.04,-0.16,0.37,-0.33,0.09,-0.16,0.07,-0.08,-0.09,-0.16,-0.06,0.15,0.03,0.12,0.07,0.11,0.6,0,-0.08,0.11,0.08,-0.16,0.12,-0.12,0.09,-0.14,0.44,-0.11,0.38,-0.19,-0.32,-0.87,-0.12,-0.11,0.21,0.54,-0.31,-0.39,-0.17,0.25,-0.11,0.52,0.16,-0.34,0.0228,-0.2,0.16,-0.02,-0.07,-0.61,-0.111979,-0.1,-0.17,0.03,-0.27,0.12,0.22,0.18,0.22,-0.03,0.23,0.12,0.06,11.02.03.04
-0.58,0.01,0.08,-0.12,0.18,-0.37,-0.14,-0.11,-0.03,-0.14,0.1,-0.2,0.02,0.23,-0.13,0.24,0.07,-0.04,0.11,0.16,-0.11,0.17,-0.00844961,0.0514885,-0.0166284,-0.0337354,-0.116275,-0.0932171,-0.0674409,-0.020814,-0.194783,0.0571984,-0.161535,-0.1,0.1,0.0603516,-0.0293117,-0.0344574,-0.053125,0.00596899,0.0028629,0.175415,0.163586,0.158598,0.0944275,0.149015,-0.33,0,0.33,0.41,-0.09,-0.31,0,-0.01,-0.07,0.37,0.15,-0.11,0,-0.2,0.0111165,-0.12,-0.03,-1.17,-0.6,-0.12,0.01,0.24,0.58,0.24,0.35,0.01,0.35,0.06,0.12,-0.14,0.06,16.01
-0.42,-0.4,-0.32,0.14,-0.17,0.37,-0.11,-0.05,-0.19,0.21,-0.07,0.17,-0.05,-0.00469388,-0.17,0.04,0.14,-0.03,-0.03,0.09,-0.09,-0.05,-0.7,-0.03,0.03,-0.25,0.31,-0.13,0.28,-0.27,0.28,-0.07,-0.25,-0.01,0.26,0.17,0.78,-0.15,0.01,-0.32,0.83,-0.01,0.43,-0.32,-0.45,-0.43,0.94,0.4,0.4,0.19,0.44,0.22,0.01,0.12,-0.12,-0.75,-0.06,-0.24,-0.18,-0.44,-0.35,-0.32,-0.26,-0.15,0.16,0.07,-0.18,-0.24,0.05,0.17,0.31,0.02,0.04,0.04,-0.18,-0.08,-0.01,10.03.01
0.07,-1.15,-0.15,-0.36,0.45,0.18,0.15,-0.21,0.1,-0.14,0.04,-0.01,0.22,-0.26,0.02,-0.24,0.04,-0.19,-0.09,0.17,-0.21,0.0271883,0.00308357,0.0985319,0.0991365,0.0536695,-0.00599432,-0.0460724,0.0155398,-0.0141737,-0.150625,-0.00522222,-0.147436,0.109713,-0.0980737,0.116083,0.027194,-0.00328652,-0.0210703,-0.0570868,-0.00814159,0.0642286,0.0624332,-0.0200545,-0.0403867,-0.0303288,1.06,0.71,-0.07,0.45,-0.07,0.06,0.29,0.06,0.29,-0.55,0.18,-0.14,-0.65,-0.88,0,-0.37,-0.37,-0.05,-0.24,-0.01,0.32,0.46,0.26,0.23,-0.07,-0.09,-0.07,-0.24,-0.47,-0.11,0.09,11.02.03.04
-0.15,1.3,-0.38,-0.14,-0.58,-0.14,-1.04,-0.42,-0.18,0.63,0.5,0.38,0.36,0.21,0.02,-0.16,-0.16,0.07,0.14,0.21,0.04,0.12,-0.04,-0.04,0.07,0.99,0.01,0.25,-0.25,-0.35,-0.93,-0.47,-0.5,-0.35,-0.35,0.87,0.19,0.63,-0.23,0.29,-0.14,0.95,-0.19,-0.06,-0.37,0.03,-0.49,-0.34,0.1,0.37,0.64,0.45,0.22,-0.09,-0.14,0.19,-0.3,-0.28,-0.23,0.02,0.0686486,0.08,-0.19,0.78,-0.1,0.47,-0.49,-0.29,-0.15,-0.1,0.11,-0.15,-0.04,0.26,-0.07,-0.15,-0.09,34.11.03.07
0.45,-0.51,-0.6,-0.47,-0.05,0.16,0.23,0.39,-0.1,-0.18,-0.38,0.0266667,-0.1,-0.03,-0.1,0.23,0.14,-0.14,0,0.13,-0.21,0.03,-0.35,-0.16,-0.46,-0.17,-0.505,-0.21,0.73,-0.13,0.35,0.33,-0.14,0.3,0.05,-0.11,-0.485,-0.14,-0.125,-0.31,-0.33,0.385,-0.085,0.2,0.11,-0.03,0.43,1.01,-0.16,0.65,-0.57,-0.57,0.84,0.84,1.01,0.28,0.84,1.01,-2.16,0.146667,0.16,-1.16,-2.16,0.79,-0.11,0.11,-0.17,-0.39,-0.12,-0.05,-0.2,-0.14,0.06,0.06,0.02,-0.02,0.17,12.04
