@relation 'cellcycle0.names'
@attribute cln3-1                                  numeric
@attribute cln3-2                                  numeric
@attribute clb2-2                                  numeric
@attribute clb2-1                                  numeric
@attribute alpha0                                  numeric
@attribute alpha7                                  numeric
@attribute alpha14                                 numeric
@attribute alpha21                                 numeric
@attribute alpha28                                 numeric
@attribute alpha35                                 numeric
@attribute alpha42                                 numeric
@attribute alpha49                                 numeric
@attribute alpha56                                 numeric
@attribute alpha63                                 numeric
@attribute alpha70                                 numeric
@attribute alpha77                                 numeric
@attribute alpha84                                 numeric
@attribute alpha91                                 numeric
@attribute alpha98                                 numeric
@attribute alpha105                                numeric
@attribute alpha112                                numeric
@attribute alpha119                                numeric
@attribute cdc15_10                                numeric
@attribute cdc15_30                                numeric
@attribute cdc15_50                                numeric
@attribute cdc15_70                                numeric
@attribute cdc15_80                                numeric
@attribute cdc15_90                                numeric
@attribute cdc15_100                               numeric
@attribute cdc15_110                               numeric
@attribute cdc15_120                               numeric
@attribute cdc15_130                               numeric
@attribute cdc15_140                               numeric
@attribute cdc15_150                               numeric
@attribute cdc15_160                               numeric
@attribute cdc15_170                               numeric
@attribute cdc15_180                               numeric
@attribute cdc15_190                               numeric
@attribute cdc15_200                               numeric
@attribute cdc15_210                               numeric
@attribute cdc15_220                               numeric
@attribute cdc15_230                               numeric
@attribute cdc15_240                               numeric
@attribute cdc15_250                               numeric
@attribute cdc15_270                               numeric
@attribute cdc15_290                               numeric
@attribute cdc28_0                                 numeric
@attribute cdc28_10                                numeric
@attribute cdc28_20                                numeric
@attribute cdc28_30                                numeric
@attribute cdc28_40                                numeric
@attribute cdc28_50                                numeric
@attribute cdc28_60                                numeric
@attribute cdc28_70                                numeric
@attribute cdc28_80                                numeric
@attribute cdc28_90                                numeric
@attribute cdc28_100                               numeric
@attribute cdc28_110                               numeric
@attribute cdc28_120                               numeric
@attribute cdc28_130                               numeric
@attribute cdc28_140                               numeric
@attribute cdc28_150                               numeric
@attribute cdc28_160                               numeric
@attribute elu0                                    numeric
@attribute elu30                                   numeric
@attribute elu60                                   numeric
@attribute elu90                                   numeric
@attribute elu120                                  numeric
@attribute elu150                                  numeric
@attribute elu180                                  numeric
@attribute elu210                                  numeric
@attribute elu240                                  numeric
@attribute elu270                                  numeric
@attribute elu300                                  numeric
@attribute elu330                                  numeric
@attribute elu360                                  numeric
@attribute elu390                                  numeric
@attribute class {11.02.03.01,01.04,43.01.03.09,32.01,12.04.01,14.10,20.09.07.03,16.03.03,42.01,01.05,20.03,01.03.01.03,10.01.09.05,11.02.03.04,12.10,01.05.25,16.19.03,11.04.03.01,34.11.03.07,14.04,16.01,43.01.03.05,42.16,12.01.01,01.07.01,20.09.07,32.07,01.05.02.07,01.06,20.09.04,20.01.13,01.06.02.01,11.06.02,10.01.05.01,20.09.13,14.07.02.02,12.07,14.13,10.03.01,10,16.03.01,42.04,34.01.01.01,01.01,11,20.01.01.01,20.01.03,11.04.01,01.03.01,14.07.11,20.09.18,20.01.07,20.01.15,14.01,01.06.06.11,14.13.01.01,10.03.02,20.01.10,01.02,99,32.01.01,14.13.01,02.13.03,14.07.05,01.03.04,16.21.07,14.07,40.01,12.04,10.01.05,42.10,10.03.01.01,01.01.06,10.03.04,01.01.09,20.01,20.09,11.04,18.02,02,01}

@data
-0.6,-0.25,0.72,0.19,0.14,-0.36,-0.26,-0.06,0.1,-0.18,0.12,-0.17,0.02,-0.26,0.07,-0.17,0.11,-0.02,0.47,0.05,0.37,0.03,-0.18,0.17,0.19,-0.73,0.47,-0.63,0.38,-0.46,-0.22,-0.02,-0.29,0.92,-0.25,-0.31,0.49,-0.83,-0.256995,-0.38,0.58,0.55,0.73,0.0700505,-0.04,-0.15,-0.46,-0.6,0.09,-0.08,0.33,-0.51,-0.33,-0.21,-0.45,1.57,0.29,0.152155,-0.35,0.25,-0.21,0.38,0.29,-0.85,-0.22,-0.08,-0.16,0.25,0.37,0.24,0.37,0.14,0.1,-0.13,0.18,-0.15,-0.05,12.01.01
1.56,2.2,-0.09,-0.34,-0.37,-0.79,-0.33,0,0.51,0.26,0.67,0.07,-0.11,-0.54,-0.13,-0.06,0.3,-0.06,0.58,0.11,0.3,-0.41,-0.48,-0.17,-0.05,-0.19,0.14,0.06,-0.57,0.21,-0.39,0.16,0.1,0.3,0.09,0,0.28,-0.33,0.04,-0.26,0.09,0.56,0.03,0.14,0.17,0.09,-0.99,-0.26,0.21,-0.1,0.18,-0.29,-0.54,0.1,-0.07,0.41,0.29,0.35,0.0869536,0.36,0.2,0.19,-0.02,-1.35,-0.53,-0.5,-0.13,0.03,0.46,0.78,0.52,0.25,0.09,0.25,0.18,-0.04,-0.01,01.05
-0.01,-1,-0.214286,-0.12,0.15,0.27,-0.11,0.11,-0.27,0.35,-0.07,0.21,-0.07,0.46,-0.17,-0.01,-0.01,-0.37,-0.13,-0.23,0.15,-0.27,-0.43,0.04,-0.18,-0.04,-0.07,-0.28,0.46,-0.64,-0.49,-0.24,0.22,-0.24,0.62,-0.3,0.81,-0.18,0.55,-0.07,0.18,0.83,0.52,-0.43,-0.57,-0.1,-1.46,-2.13,-1.29,0.5,1.44,1.38,1.39,1.21,0.58,0.7,0.23,-0.49,-0.71,-0.52,-0.83,0.117778,0.133333,-0.01,-0.01,0.64,-0.43,0.23,0.06,0.05,0.13,-0.08,0.06,0.06,-0.35,-0.35,0.01,20.01.13
0.24,0.01,0.1,-0.2,0.01,0.01,0.17,-0.14,-0.04,0.3,1.17,0.66,0.27,-0.36,0.19,-0.26,-0.09,-1.07,0.07,-0.58,0.07,-0.34,-0.11,0.1,0.43,0.65,0.88,-0.44,-0.79,-0.51,-0.73,-0.45,-0.42,1.3,0.18,0.79,0.37,-0.58,-0.37,-0.44,-0.55,-0.09,-0.04,0.04,0.27,0.51,-0.95,-1.01,-0.41,0.76,1.04,0.79,0.17,-0.59,-0.95,-0.06,0.32,-0.04,0.0558633,0.34,0.1,-0.01,0.47,-0.08,0.56,-0.18,-0.04,0.15,-0.06,-0.04,-0.31,0.13,0.15,-0.26,0.23,-0.2,-0.06,01.04
0.16,-0.133125,-0.284667,-0.1,-0.055625,-0.118462,0.0386667,-0.03625,0.0785714,-0.033125,0.0925,-0.0253333,0.05625,-0.00466667,0.0075,0.04125,0.05125,-0.112667,-0.003125,0.016875,0.039375,-0.050625,0.08,0.18,-0.22,0.23,0.1,-0.62,1.01,-0.05375,0.2,0.25,0.08,0.0106667,0.23,-0.09,0.02375,-0.69,0.0306667,-0.01,0.089375,-0.0273333,0.172,-0.081875,-0.16,-0.57,-0.48,0.21,-0.12,-0.32,0.22,-0.21,-0.36,0.15,0.07,0.27,0.02,-0.04,0.0675,0.06,0.14,0.15,0.25,0.036875,-0.1775,-0.061875,0.0275,-0.028125,-0.12125,0.05625,0.094375,0.10125,0.04875,-0.033125,0.133125,-0.10125,0.02625,20.09.07
0.26,-0.218,-0.29,-0.36,-0.21,-0.21,-0.19,0.04,0.26,-0.07,-0.19,-0.03,0.16,-0.19,0.67,-0.08,-0.19,0.11,0.3,0.36,-0.22,-0.32,0.51,0.24,0.21,-1.6,0.1,-0.33,-0.25,0.07,-0.23,0.15,-0.21,0.21,-0.23,0.17,0.18,0.02,-0.02,0.12,0.32,0.53,0.04,0.02,-0.02,0,-0.08,-0.48,-0.29,-0.25,0.14,0.19,0.17,0.16,0.08,-0.12,-0.21,-0.07,0.19,-0.0329412,0.35,0.11,0.1,0.19,-0.16,-0.05,-0.11,-0.03,-0.16,-0.12,0.14,0.07,0.08,-0.03,0.1,0.14,-0.05,16.01
0.58,-0.17,0.19,-0.07,-0.09,0.2,0.2,0.2,0.13,0.28,0.29,0.2,0.05,0.11,-0.14,-0.16,0,-0.5,-0.12,-0.22,-0.09,-0.34,-1.83,-1.44,-0.75,0,0,0.15,-0.14,0.1,-0.43,0.05,-0.14,0.06,-0.11,0.41,0.53,-0.03,-0.08,0.39,-0.46,0.93,0.68,0.61,0.59,0.89,-0.18,-0.94,-0.08,0.35,0.23,-0.19,-0.48,-0.52,-0.09,0.61,-0.13,0.1,0.11,0.124762,0.35,0.41,0.46,-0.3,0.41,-0.65,0.2,0.06,-0.25,0.07,0.12,0.05,0.09,0.16,-0.04,0.05,0.03,42.16
-0.22,-0.89,0.2,0.33,0.22,0.15,0.12,0.01,0.01,0.26,0.06,0.06,0,0.32,-0.25,0.09,-0.12,-0.19,-0.55,-0.14,0,-0.07,-0.26,-0.18,-0.44,0.31,0.34,-0.04,-0.07,-0.03,0.33,-0.37,-0.87,-0.34,-0.03,0.48,0.51,-0.04,0.41,-0.37,0.64,-0.24,0.88,-0.19,-0.23,-0.19,0.73,0.42,-0.22,0.29,0.25,0.43,0.27,0.22,0.23,-0.74,-0.52,-0.47,-0.12,-0.74,-0.04,0.0122946,0.0206516,1.1,0.37,-0.28,-0.26,-0.51,-0.41,-0.36,-0.1,-0.15,-0.26,0.91,0,-0.17,0.14,11.02.03.04
-0.04,0.44,0.19,-0.47,-0.12,-0.59,-0.32,-0.43,0.18,-0.41,0.6,-0.03,0.16,-0.36,-0.43,-0.66,0.27,-0.1,0.96,0.18,0.92,0.18,-1.28,-1.3,-0.66,0.2,0.79,0.65,0.76,0.59,0.84,-0.03,-0.21,-0.19,0.07,-0.3,-0.29,0.33,0.59,0.64,0.64,-0.39,-0.24,-0.4,-0.59,-0.26,-0.02,-0.07,0.72,0.32,0.34,-0.03,-0.08,0.43,-0.37,0.133146,-2.93,0.11,-0.34,0.84,0.29,0.57,0.23,-0.97,-0.76,-0.74,-0.9,-0.34,-0.01,0.3,0.53,0.77,0.37,0.45,0.63,0.4,0.25,42.01
-0.07,-0.25,-0.43,0,-0.1,0.52,0.19,-0.23,-0.01,0.1,0.2,-0.03,0.02,0.02,-0.12,0.02,0.03,-0.23,-0.13,-0.26,0.1,-0.08,-0.408182,-0.478182,-0.117273,0.438182,0.154545,0.13,0.175455,0.171818,0.0945455,-0.00818182,-0.05,0.215455,-0.0272727,0.0463636,0.153636,-0.0527273,0.243333,0.152727,0.0627273,-0.470909,0.137273,-0.236364,-0.114545,-0.17,0.36,-0.18,0.3,0.53,0.29,-0.02,0.13,-0.14,-0.27,-0.6,0.19,-0.23,-0.06,-0.37,0.08,0.038,0.323,0.57,-0.06,-0.16,-0.54,-0.05,-0.18,-0.16,0.19,-0.01,-0.15,0.09,0.22,0.06,0.18,20.01.07
-0.12,0.16,-0.22,-0.06,1.83,-0.01,-0.68,-1.04,-0.31,-0.22,0.05,-0.13,0.02,0.18,0.13,0.14,0.24,-0.21,0.03,-0.13,0.22,-0.11,-0.25,0.09,-0.15,-0.331667,0.202857,-0.56,-0.0266667,-0.338571,0.133333,-0.242857,-0.025,0.197143,0.3,-0.03,0.214,-0.475714,0.176667,-0.298333,0.545,0.55,0.858333,0.1,0.224286,0.288571,-0.08,0.17,-0.35,-0.56,-0.61,-0.5,-0.42,0.09,0.21,0.45,0.49,0.27,0.15,-0.0614286,0.29,0.21,0.2,-0.23,-0.19,-0.08,-0.54,0.55,0.31,-0.01,-0.04,0.03,0.1,0.05,0.08,-0.18,0.14,02
0.24,-0.14,-0.42,0.62,0.37,0.83,0.67,-0.3,-0.01,-0.06,0.08,-0.14,-0.01,0.01,0.02,-0.22,0.02,-0.64,-0.03,-0.39,0.19,-0.39,0.1,-0.12,-0.05,0.03,-0.66,0.08,-0.29,-0.12,-0.56,0.21,-0.4,0.16,-0.29,0.19,-0.51,0.14,-1.09,0.35,-0.95,0.03,-0.29,1.15,1.26,1.65,0.61,0.12,-0.47,-0.35,-0.57,-0.65,-0.83,-0.35,-0.02,0.79,0.41,0.34,0.11,0.229435,0.29,0.27,0.29,1.7,0.23,0.07,-0.47,-0.52,-0.43,-0.59,-0.22,-0.11,-0.5,0.13,0.21,0.42,0.09,12.01.01
-0.81,-0.45,-0.36,0.3,0.13,-1.04,-0.86,-0.24,-0.06,0.1,0.32,0.34,0.3,0.24,-0.04,0.13,0.23,-0.04,-0.03,0.14,-0.01,0.4,1.51,1.63,1.35,0.42,-1.84,0.69,-0.36,0.54,-1.09,0.72,-0.5,0.63,-0.73,0.29,-1.63,0.56,-1.28,0.58,-1.77,-0.33,-1.56,0.95,0.5,0.74,-0.93,0.02,0.28,-0.09,0.38,0.04,0.27,0.1,0,0.3,-0.29,-0.15,-0.121842,-0.06,-0.03,0.14,0.02,-0.47,0.02,-0.05,0.88,1.11,0.72,-0.11,-0.07,-0.26,-0.07,0.08,-0.67,-0.62,-0.49,11.04.01
-0.32,-0.51,-0.15,0.38,-0.06,-0.24,-0.36,0,-0.21,-0.07,-0.21,-0.08,0.17,0.07,0.04,0.27,0.27,-0.11,0.33,0.08,-0.03,0.14,-0.54,-0.12,-0.1,0.15,0.29,-0.46,0.24,0.07,-0.41,0.01,0.17,0.09,-0.03,0.1,1.2,-0.21,-0.04,-0.01,-0.16,0.81,0.27,-0.44,-0.46,-0.42,-0.15,-0.02,0.27,0.05,0.46,-0.41,-0.35,0.24,-0.22,-1.64,0.23,0.16,-0.25,0.46,0.15,0.62,0.41,-1.02,-0.17,0.1,0.28,0.2,0.38,0,0.34,0.06,0.25,-0.01,0.06,-0.29,-0.2,12.01.01
0.15,0.12,-0.43,-0.2,0.06,0.04,0.16,-0.19,0.6,0.01,0.33,-0.01,0.01,-0.19,0.16,-0.36,-0.15,-0.43,0.18,-0.05,0.14,-0.32,-0.06,-0.03,0.07,-0.22,0.07,-0.38,-0.34,-0.22,-0.28,-0.11,-0.15,0,-0.47,0.05,0.31,-0.19,0.26,-0.1,0.11,0.08,0.69,0.19,0.13,0.61,0.74,-0.23,-0.26,-0.4,-0.35,-0.12,-0.46,0.01,0.01,-0.19,-0.3,0.15,0.2,-0.0189583,0.49,0.29,0.41,1.17,0.07,-0.04,-0.24,-0.4,-0.65,-0.37,0.02,0.2,-0.37,0.04,0.26,0.46,-0.16,14.04
0.31,-0.54,-0.23,-0.12,0.06,-0.44,0.3,0.1,0.33,0.13,0.24,-0.15,-0.02,0.00286689,0.3,-0.1,-0.01,-0.26,0.01,0.01,0.01,-0.5,0.11,0.58,0.38,0.4,0.16,0.08,0.08,0.18,0.19,0.1,-0.2,0.37,-0.1,0.21,-0.1,-0.08,-0.1,-0.26,-0.33,-0.2,0.28,-0.63,-0.5,-0.6,-0.43,0.05,0.43,0.16,0.09,-0.03,-0.37,-0.21,-0.36,0.85,0.43,-0.13,-0.25,0.09,0.00718062,-0.22,-0.1,0.97,0.65,0.15,-0.02,0.14,-0.35,-0.1,-0.12,-0.07,-0.23,-0.43,-0.19,-0.27,-0.15,01.04
0.1,-0.04,-0.84,-0.4,-0.16,0.05,-0.41,-0.06,0.07,0.08,0.08,-0.01,0.02,-0.03,0.17,-0.16,0.08,-0.08,0.25,0.27,-0.24,0.07,0.39,0.25,0.32,0.47,0.09,0.12,-0.23,0.07,-0.48,-0.09,-0.38,0.07,-0.17,0.48,0.04,0.29,-0.43,0.04,-0.64,-0.23,-0.78,0.42,0.09,0.28,-0.34,-0.45,-0.37,0.28,-0.19,0.52,0.48,0.3,0.16,-0.83,-0.67,0.15,0.46,0.21,-0.0242857,0.12,0.17,0.66,-0.17,-0.06,-0.25,-0.23,-0.25,-0.03,-0.04,0.28,0.11,0.15,0.16,-0.11,-0.25,10.01.09.05
0.75,0.56,-0.74,-0.09,-0.07,-0.53,-0.11,0.06,0.11,-0.04,0.19,0.131429,0.16,0.03,-0.11,0.11,0.11,-0.18,0.13,0.1,0.16,-0.11,-0.31,0.11,0.85,0.84,-0.19,0.37,-0.1,-0.33,-0.63,-0.23,-0.31,0.33,-0.44,0.59,0.37,0.29,0.07,-0.21,0,-0.56,-0.12,-0.4,0.05,-0.03,-0.42,-0.46,0.24,0.51,0.31,0.17,0.1,-0.27,-0.47,-0.19,0.28,0.05,0.28,0.37,0.398,-0.05,-0.45,-0.21,-0.23,-0.23,0.01,-0.19,0.04,-0.09,0.5,0.35,0.35,0.112857,0.08,-0.27,-0.13,10.03.04
0.19,-0.4,-0.14,0.39,-0.16,-0.54,-0.22,-0.29,-0.07,-0.36,0.02,0.01,0.42,0.25,0.3,-0.07,-0.05,-0.13,0.33,0.22,0.2,0.17,-0.52,-0.46,-0.27,0.01,0.32,0.38,0.84,0.32,0.35,-0.4,-0.38,-0.2,0.24,0.22,0.18,0,0.2,-0.11,0.07,-0.11,0.8,-0.52,-0.56,-0.38,-0.65,0,-0.76,0.19,0.31,0.62,0.93,0.3,0.51,-0.01,0.27,-0.48,-0.27,-0.21,-0.74,0.0171429,0.0392857,-0.8,-0.35,0.08,0.08,-0.07,0.11,0.29,0.33,0.56,0.31,-0.25,0.26,-0.77,0.23,20.09.07
0.25,-0.58,-0.34,-0.47,0.3,-0.48,-0.53,-0.18,-0.06,-0.12,0.21,0.34,0.4,-0.18,0,0.0109091,0.3,0.04,0.04,0.22,0.05,-0.36,1.05,0.64,0.46,-0.04,-0.21,-0.15,-0.29,0.17,-0.19,-0.03,-0.25,-0.19,-0.03,0.07,0.39,-0.25,0.25,-0.49,-0.03,0.01,0.07,-0.13,-0.31,-0.54,-0.39,0.3,-0.06,-0.04,0.11,0.19,0.2,0.67,0.04,-0.07,-0.24,-0.3,-0.18,0.00875,0.21,-0.09,-0.35,-0.83,-0.08,0.05,0.43,0.84,0.53,0.19,-0.38,-0.1,0.05,0.07,-0.12,-0.45,-0.22,11.06.02
-0.29,-0.6,-0.42,-0.04,0.05,-0.06,0.13,-0.44,0.1,-0.1,0.31,0.06,0.15,0.18,-0.02,0.1,0.1,-0.24,-0.01,-0.2,-0.01,-0.12,-0.1,-0.26,-0.23,-0.39,-0.7,-0.3,-0.42,-0.82,-0.62,0.6,-0.27,0.47,-0.27,0.39,-0.07,0.4,-0.2,0.42,-0.36,-0.22,-0.06,1,0.89,1.11,-0.01,0.35,-0.46,-0.7,-0.35,-0.11,-0.32,0.14,0.02,0.08,0.36,0.24,-0.01,0.229435,0.3,0.23,0.26,-0.73,-0.69,-0.31,-0.27,0.13,0.27,-0.03,0.6,0.27,0.24,0.13,0.38,-0.02,0.04,12.01.01
-0.27,-0.94,-0.69,-0.15,0,-0.02,-0.0818783,-0.5,-0.47,-0.17,0.12,0.25,0.33,0.54,0.14,0.08,0.23,-0.36,-0.65,0.23,-0.21,0.47,0.37,0.49,-0.06,-0.24,-0.17,-0.06,0.19,-0.16,0.2,-0.42,-0.09,-0.28,-0.03,-0.04,0.62,0,-0.0210703,-0.16,0.33,0.25,1.03,-0.4,-0.89,-0.48,-0.04,-0.2,0.03,0.05,0.27,0.3,0.34,0.09,0,0.13,-0.47,-0.48,-0.15,0.00829787,0.12,0.16,-0.14,-0.66,-0.16,-0.12,0.75,0.35,0.1,-0.16,-0.02,-0.14,0.37,-0.45,0.59,-0.35,-0.11,11.02.03.04
0.25,-0.6,-0.18,-0.3,-0.23,0.37,0.13,0.09,0.24,-0.17,-0.17,-0.39,0.03,-0.2,0.27,-0.1,0.54,-0.28,0.27,0.27,-0.43,-0.25,-0.02,0.18,0.13,-0.52,0.27,0.05,0.52,-0.02,0.44,-0.08,0.17,-0.4,-0.48,-0.08,0.37,-0.58,0.01,-0.42,0.26,0.25,0.49,-0.02,-0.2,-0.35,-0.46,0.27,-0.13,0.19,0.05,-0.04,0.11,0.08,-0.04,0.45,0.36,-0.16,-0.16,-0.5,0.11,-0.04,-0.1,-0.13,0.04,0.29,0.28,0.21,0.18,0.29,-0.2,-0.45,-0.05,0.1,-0.03,-0.38,-0.15,01.04
0.04,-0.69,-0.06,-0.4,0.17,-0.01,0.29,0.3,0.35,0.07,-0.18,0.07,0.13,-0.26,0.34,-0.5,-0.03,-0.24,0.22,0.03,-0.21,-0.54,-0.23,-0.14,-0.2,0.21,0.17,0.03,-0.67,0.13,-0.1,0.1,-0.06,0.4,0,0.19,-0.21,0.12,-0.17,0.25,-0.27,-0.4,0.52,0.17,-0.21,0.38,-0.44,-0.4,-0.1,-0.11,-0.02,-0.39,-0.22,-0.52,-0.18,1.05,0.0558608,0.13,-0.09,0.22,0.2,0.57,0.3,0.61,-0.07,-0.09,0.3,-0.02,-0.35,-0.31,0.01,-0.18,-0.16,0.12,0.16,-0.04,0.04,16.01
0.14,-0.94,-0.54,0.14,0.33,-0.2425,0.23,-0.03,0.27,-0.1,0.23,0,0.05,-0.07,-0.39,0.03,0.25,-0.12,-0.03,-0.3,-0.21,-0.14,0.17,0.26,-0.05,-0.09,-0.42,-0.07,0,0.13,-0.28,-0.02,0.06,0.2,-0.63,0.09,0.12,0.19,-0.394286,0.07,-0.56,0.17,0.09,-0.02,0.47,0.22,0.62,0.85,-0.11,0.05,0.43,-0.23,-0.13,-0.28,-0.03,0.21,-0.38,0.08,-0.23,-0.49,-0.35,-0.19,-0.04,0.35,-0.2,-0.24,-0.05,0.47,0.34,0.19,-0.01,-0.07,-0.07,-0.03,-0.41,-0.13,-0.15,42.10
0.01,-0.09,-0.01,-0.12,0.17,-0.44,-0.39,-0.18,0.17,-0.05,0.41,0.03,0.11,0.06,-0.03,0.04,0.36,-0.22,0.28,-0.14,-0.0966667,-0.2,0.89,0.64,0.6,0.23,-0.07,0.3,0.128571,0.25,-0.24,0.35,-0.38,0.24,-0.42,0.03,-0.18,0.15,-0.28,0.14,-0.61,-0.34,-0.64,-0.16,-0.32,-0.2,-0.04,0.13,0.6,0.11,0.02,-0.34,-0.05,-0.11,-0.14,0.34,-0.23,-0.11,-0.13,0.04,-0.102,0.1,-0.19,-0.44,0.17,-0.12,-0.19,0.23,0.23,-0.26,0.13,0.09,0.33,0.09,-0.08,-0.15,-0.02,01.03.01
-0.54,0.4,0.07,-0.47,-0.1,-0.31,-0.31,0.02,-0.09,0.04,0.36,0.18,0.45,0.04,0.16,0.02,0.02,-0.29,0.11,0.01,-0.25,-0.09,-0.85,-1.06,-0.73,0.01,0.31,0.45,0.12,0.51,0.49,0.31,0.03,0.31,0.05,0.1,-0.24,0.27,-0.08,0.48,-0.02,-0.51,-0.95,0.33,0.18,0.49,-0.33,-0.33,-0.43,-0.39,-0.3,-0.65,-0.6,0.05,-0.09,1.04,-0.03,0.17,0.0223333,0.4,0.27,0.77,0.44,-0.72,-0.08,0.03,-0.04,-0.19,-0.3,-0.05,-0.09,0.18,0.16,-0.01,0.45,0.35,0.32,01.02
0.97,-0.22,-0.69,-0.17,-0.08,-0.0397802,0.11,0.03,0.21,-0.25,0.03,-0.1,-0.16,-0.03,0.27,0.3,0.17,-0.02,-0.14,0.05,-0.07,-0.33,0.59,0.73,0.48,-0.03,-1.01,-0.2,-0.39,0.04,-0.66,0.47,0.09,-0.06,-0.28,0.38,0.03,-0.03,-0.01,0.03,0.102192,-0.32,0.36,-0.12,0.04,-0.16,0.23,0.11,1.08,0.36,-0.07,-0.33,-0.39,-0.19,-0.57,0.52,0.83,0.28,-0.32,0.0572674,-0.25,-0.7,-0.6,-0.6,-0.33,-0.12,0.21,0.05,0.3,0.12,0.49,0.15,0.2,-0.17,-0.14,-0.22,0.06,01.04
0.59,-0.18,-0.62,-1.18,0.19,-0.08,0.09,0.02,0.25,-0.36,0.18,-0.25,0.12,-0.14,-0.1,-0.08,0.26,-0.12,0.24,-0.05,0.25,-0.42,0.62,0.4,0.09,-0.22,0.35,-0.05,0.1,-0.16,0.18,-0.14,-0.2,-0.17,0.02,-0.27,0.12,-0.27,0.21,-0.25,0.18,-0.27,0.35,-0.25,-0.08,-0.27,0.2,-0.28,-0.11,0.18,-0.02,-0.12,-0.22,-0.34,-0.25,0.58,0.35,-0.16,-0.13,0,0.164706,0.31,0.03,-0.18,0.27,-0.39,-0.41,-0.22,-0.1,-0.08,-0.06,0.3,0.09,0.09,0.29,0.43,-0.03,99
-0.38,-0.01,-0.01,-0.04,-0.15,0.04,-0.15,-0.08,-0.14,0.12,-0.06,0.35,0.01,0.19,-0.15,-0.08,-0.02,-0.12,-0.03,-0.02,0.09,0.19,-0.62,-0.43,-0.32,0.12,0.65,0.13,0.51,0.07,0.4,-0.08,0.41,-0.08,0.11,-0.23,0.71,-0.43,0.31,-0.13,0.2,0.32,0.72,-0.73,-0.82,-0.8,-0.3,0.06,0.59,0.35,0.66,0.02,0.2,-0.3,-0.01,1.02,-2.83,0.36,-0.09,-0.03,-0.49,0.44,0.33,-1.39,0.24,-0.27,0.36,0.58,0.32,0.25,0.31,-0.06,0.26,0.04,-0.16,-0.28,-0.19,12.01.01
0,-0.56,0.2,0.07,0.04,-0.14,-0.14,-0.23,-0.03,-0.25,0.21,0.25,0.04,0.1,-0.14,-0.34,0.17,-0.27,0.39,-0.17,0.61,-0.1,-0.07,-0.28,0.16,0.42,0.48,0.55,0.03,0.37,-0.07,0.23,-0.5,0.38,-1.52,0.34,-0.92,0.08,-0.05,0.53,-0.37,0.31,-0.37,0.04,-0.07,0.31,-0.1,-0.09,0.18,0.2,0.36,-0.21,-0.14,0.33,-0.14,0.214172,-2.88,0.28,0.01,0.51,0.37,0.82,0.52,-0.53,-0.18,0.06,0.37,0.3,0.26,0.21,0.18,0.15,-0.18,0.12,-0.18,-0.27,-0.32,12.01.01
0.37,-0.2,-0.09,-0.43,-0.09,-0.01,-0.07,-0.03,-0.06,-0.04,0.13,-0.09,0.17,-0.19,0.29,-0.07,0.06,-0.19,0.19,0.26,-0.22,-0.04,0.34,0.33,0.09,0.24,-0.51,0.27,-0.93,0.5,1.36,0.33,-0.45,0.14,-0.16,0.29,-0.96,0.16,-0.21,-0.12,0.01,0.07,-0.81,0.28,-0.23,-0.04,-0.32,-0.18,-0.23,-0.1,0.06,0.15,0.17,-0.16,0.29,0.24,0.01,-0.12,0,0.00829787,-0.1,0.25,0.04,-0.07,-0.25,-0.14,-0.07,0.15,0.06,0.12,0.02,-0.07,-0.04,-0.01,0.12,0.17,0,11.02.03.04
-0.14,0.52,-0.49,-0.03,0.34,0.03,-0.14,-0.58,-0.29,-0.2,0.94,0.44,0.49,0.04,-0.11,-0.38,-0.2,-0.66,-0.05,-0.02,0.34,0,0.68,0.24,0.13,0.64,0.29,0.02,-0.98,-0.34,-0.95,0.13,-0.3,0.57,-0.01,0.55,-0.08,0.25,0.138,0.05,-0.04,-0.49,-0.47,0.05,0.08,-0.02,-0.71,-0.32,0.16,0.16,0.58,0.21,0.12,-0.1,-0.49,0.17,-0.02,-0.00666667,-0.1,0.11,0.08,0.11,0.04,-1.71,0.04,-0.62,0.02,0.62,0.47,0.35,0.24,0.33,0.91,0.11,0.19,-0.74,-0.21,01.01.06
0.1,0.33,0.07,-0.4,-0.04,0.99,-0.1,0.09,0.03,-0.12,0.03,-0.01,0.16,-0.07,0.03,-0.05,0.04,-0.21,-0.07,-0.04,-0.4,-0.24,-0.05,-0.15,0.02,-0.19,-0.15,-0.05,-0.03,-0.06,-0.21,0.1,-0.17,-0.13,-0.35,-0.12,0.19,-0.01,0.31,-0.08,0.13,0.33,0.2,0.31,0.07,0.08,-0.04,-0.04,0.19,0.02,-0.15,0.06,0.13,0.03,-0.13,-0.08,0.25,-0.13,-0.07,0.0905556,0,-0.07,0.04,-0.94,-0.12,-0.12,0,0.1,-0.12,-0.05,0.03,-0.13,0.48,0.06,0.57,0.1,0.12,01.06
